                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    105,                 1.2474,                0.89295,                 1.0851,                 1.4766,                 1.0537,                 1.0485,                0.65873,                 0.5278,                 0.5505,                 0.3493,                 1.3471,                0.98685,                 1.2104,                 1.4774,                 1.1669,                 1.1784,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.2438,                0.88319,                 1.0758,                 1.4689,                 1.0456,                 1.0399,                 0.6531,                0.52684,                0.54632,                 0.3454,                 1.3441,                0.98011,                 1.2067,                 1.4774,                 1.1491,                 1.1764,               0.004852,               0.004852,               0.004852
                    107,                 1.2494,                0.87833,                 1.0732,                  1.495,                 1.0338,                 1.0397,                0.66591,                0.51954,                0.54951,                  0.349,                 1.3406,                0.97553,                  1.208,                 1.4719,                 1.1411,                 1.1782,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.2443,                0.90449,                 1.0913,                 1.4805,                 1.0757,                 1.0593,                0.67531,                  0.518,                0.54837,                0.34793,                 1.3386,                0.97303,                 1.2061,                 1.4735,                 1.1274,                 1.1786,               0.004753,               0.004753,               0.004753
                    109,                 1.2417,                0.88281,                 1.0768,                 1.4651,                 1.0386,                 1.0472,                0.66193,                0.52707,                0.55191,                0.34818,                 1.3426,                0.96771,                 1.2078,                 1.4734,                 1.1253,                 1.1785,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.2416,                0.88645,                 1.0805,                  1.477,                 1.0443,                 1.0517,                0.68632,                0.52572,                0.55527,                0.35039,                 1.3438,                0.96619,                 1.2068,                 1.4764,                  1.123,                 1.1784,               0.004654,               0.004654,               0.004654
                    111,                 1.2373,                0.88493,                 1.0747,                 1.4647,                 1.0427,                 1.0401,                  0.672,                0.53697,                0.55975,                0.35538,                 1.3406,                0.95727,                 1.2029,                 1.4694,                 1.1018,                 1.1759,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.2381,                0.89095,                 1.0737,                 1.4661,                   1.05,                 1.0412,                0.67755,                0.52742,                0.55361,                0.35207,                 1.3421,                0.96013,                 1.2054,                 1.4719,                 1.1067,                 1.1767,               0.004555,               0.004555,               0.004555
                    113,                 1.2286,                0.87276,                 1.0679,                 1.4734,                 1.0354,                 1.0401,                0.67992,                 0.5279,                0.55918,                0.35464,                 1.3405,                0.96137,                 1.2058,                 1.4737,                 1.1045,                 1.1786,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.2382,                0.86677,                 1.0722,                  1.458,                 1.0158,                  1.042,                0.67619,                0.52479,                0.55789,                0.35351,                 1.3412,                0.95823,                 1.2057,                 1.4751,                 1.0992,                 1.1789,               0.004456,               0.004456,               0.004456
                    115,                 1.2255,                0.85029,                  1.063,                 1.4506,                 1.0028,                 1.0306,                0.66844,                0.53009,                0.55708,                0.35309,                 1.3418,                0.96079,                 1.2067,                 1.4716,                 1.1079,                 1.1784,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.2234,                0.87186,                 1.0632,                 1.4524,                 1.0278,                 1.0331,                0.67707,                0.53068,                 0.5556,                0.35178,                 1.3388,                0.95843,                 1.2041,                   1.47,                 1.1102,                 1.1756,               0.004357,               0.004357,               0.004357
                    117,                 1.2023,                0.85833,                 1.0685,                 1.4297,                 1.0161,                 1.0428,                0.69916,                0.52968,                0.55838,                 0.3519,                 1.3373,                0.95787,                 1.2038,                 1.4692,                 1.1066,                 1.1764,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.2203,                  0.863,                 1.0672,                 1.4611,                 1.0233,                 1.0407,                0.70002,                0.52942,                0.55885,                 0.3539,                 1.3368,                0.95724,                 1.2032,                 1.4679,                 1.1069,                 1.1748,               0.004258,               0.004258,               0.004258
                    119,                 1.2176,                0.84539,                 1.0652,                 1.4541,                0.99736,                 1.0352,                 0.7022,                0.52467,                0.55921,                0.35483,                 1.3358,                0.95624,                 1.2024,                 1.4683,                 1.1076,                 1.1749,              0.0042085,              0.0042085,              0.0042085
                    120,                  1.243,                0.87364,                 1.0701,                 1.4597,                 1.0166,                 1.0373,                0.72616,                0.51771,                0.56432,                0.35702,                 1.3353,                0.95271,                 1.2033,                 1.4686,                 1.1079,                 1.1748,               0.004159,               0.004159,               0.004159
                    121,                 1.2122,                0.84438,                 1.0541,                 1.4464,                0.99317,                 1.0228,                0.63302,                0.53049,                0.56339,                0.35694,                 1.3338,                0.95243,                 1.2019,                 1.4678,                 1.1125,                 1.1755,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.2057,                0.84657,                 1.0594,                 1.4414,                 1.0012,                 1.0287,                  0.621,                0.53661,                0.56347,                0.35705,                 1.3352,                0.94729,                 1.2045,                 1.4675,                 1.0988,                 1.1758,                0.00406,                0.00406,                0.00406
                    123,                 1.2056,                0.84711,                 1.0601,                 1.4386,                0.99882,                 1.0306,                0.69858,                0.53073,                0.56094,                0.35658,                 1.3336,                0.94762,                 1.2036,                  1.466,                 1.0936,                 1.1729,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.2164,                0.86031,                 1.0568,                 1.4559,                 1.0067,                 1.0259,                0.69025,                0.52841,                0.56212,                0.35737,                 1.3319,                0.94827,                 1.2023,                 1.4667,                 1.0907,                  1.172,               0.003961,               0.003961,               0.003961
                    125,                 1.1945,                0.83582,                 1.0514,                 1.4369,                0.98501,                 1.0245,                0.66695,                0.54345,                0.56463,                0.35837,                 1.3315,                0.94665,                 1.2014,                  1.464,                  1.091,                 1.1702,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.2075,                0.83574,                 1.0573,                   1.44,                0.98313,                 1.0288,                0.61065,                0.53713,                0.56477,                0.35905,                 1.3327,                0.95051,                 1.2019,                 1.4658,                  1.099,                 1.1714,               0.003862,               0.003862,               0.003862
                    127,                  1.207,                0.84298,                 1.0608,                 1.4465,                 1.0002,                 1.0315,                0.62282,                0.52882,                0.56541,                0.35836,                 1.3344,                0.95078,                 1.2029,                 1.4682,                 1.1055,                  1.172,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.1994,                0.83604,                 1.0481,                 1.4255,                0.97252,                  1.019,                0.69556,                0.52105,                0.56153,                0.35527,                 1.3339,                0.95267,                 1.2018,                 1.4686,                 1.1168,                  1.172,               0.003763,               0.003763,               0.003763
                    129,                 1.1903,                0.83503,                  1.059,                 1.4128,                0.97948,                 1.0337,                0.65484,                0.54426,                0.56007,                0.35579,                 1.3331,                0.95314,                  1.201,                 1.4677,                 1.1175,                  1.172,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.1811,                0.82531,                 1.0428,                 1.4105,                0.97054,                 1.0144,                0.65392,                0.55494,                0.55916,                0.35626,                  1.331,                0.95519,                 1.1994,                 1.4663,                 1.1223,                 1.1698,               0.003664,               0.003664,               0.003664
                    131,                 1.1983,                0.81958,                 1.0406,                 1.4239,                0.94616,                 1.0101,                0.61252,                 0.5354,                0.56211,                0.35827,                 1.3312,                0.95469,                 1.2002,                 1.4662,                 1.1206,                 1.1713,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.1996,                0.82584,                 1.0515,                 1.4345,                0.96771,                  1.022,                0.62058,                 0.5352,                0.56341,                0.35802,                 1.3308,                0.95315,                 1.2001,                 1.4653,                 1.1156,                 1.1709,               0.003565,               0.003565,               0.003565
                    133,                 1.1802,                0.81605,                  1.044,                 1.4185,                 0.9569,                 1.0189,                0.62159,                0.53497,                0.56445,                0.35851,                 1.3301,                0.95008,                 1.2008,                 1.4648,                 1.1116,                 1.1722,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.1699,                0.81199,                 1.0447,                 1.3987,                0.94873,                 1.0204,                0.62332,                0.52655,                0.56138,                0.35687,                 1.3297,                0.94909,                 1.2001,                 1.4642,                 1.1121,                 1.1719,               0.003466,               0.003466,               0.003466
                    135,                 1.1926,                  0.829,                 1.0548,                 1.4262,                 0.9757,                 1.0296,                0.59253,                0.54664,                0.55827,                0.35526,                 1.3305,                 0.9494,                 1.2008,                 1.4645,                 1.1124,                 1.1732,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.1742,                0.81518,                 1.0468,                 1.4077,                 0.9601,                 1.0249,                0.61863,                0.52547,                0.55876,                0.35583,                 1.3314,                0.95315,                 1.2012,                 1.4636,                  1.123,                 1.1721,               0.003367,               0.003367,               0.003367
                    137,                 1.1691,                0.81217,                 1.0458,                 1.3946,                0.95713,                 1.0201,                0.68522,                0.53304,                0.55806,                0.35486,                 1.3321,                0.95449,                 1.2021,                 1.4625,                 1.1237,                 1.1717,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.1829,                0.81753,                 1.0444,                 1.4143,                0.94961,                 1.0181,                0.61809,                0.53651,                0.55921,                0.35545,                 1.3326,                0.95217,                  1.202,                 1.4626,                 1.1141,                 1.1708,               0.003268,               0.003268,               0.003268
                    139,                 1.1818,                0.82052,                 1.0422,                 1.4144,                0.95691,                 1.0168,                0.62669,                0.54065,                0.56368,                0.35662,                 1.3339,                0.95222,                 1.2037,                 1.4645,                 1.1114,                  1.172,              0.0032185,              0.0032185,              0.0032185
                    140,                  1.156,                0.80107,                 1.0413,                 1.3861,                0.93253,                 1.0182,                 0.6221,                0.54341,                0.56519,                0.35882,                 1.3337,                 0.9522,                  1.203,                 1.4646,                 1.1098,                  1.171,               0.003169,               0.003169,               0.003169
                    141,                 1.1752,                0.79981,                 1.0384,                 1.4104,                 0.9346,                 1.0144,                0.62742,                0.54215,                0.56331,                0.35712,                 1.3339,                0.95348,                  1.203,                 1.4654,                 1.1171,                 1.1716,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.1707,                0.80568,                 1.0478,                 1.4142,                0.94992,                 1.0229,                0.62946,                0.54422,                  0.566,                0.35915,                 1.3313,                 0.9509,                 1.2011,                  1.464,                 1.1183,                 1.1719,                0.00307,                0.00307,                0.00307
                    143,                 1.1626,                0.78309,                  1.031,                 1.3991,                0.90988,                 1.0064,                0.70265,                0.53698,                0.56729,                0.35929,                 1.3303,                0.95139,                 1.2003,                 1.4628,                 1.1245,                 1.1709,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.1542,                0.78689,                 1.0375,                 1.3891,                0.91961,                 1.0145,                0.69589,                0.53591,                0.56894,                0.36057,                 1.3296,                0.95077,                 1.1992,                 1.4616,                 1.1281,                   1.17,               0.002971,               0.002971,               0.002971
                    145,                 1.1562,                0.79613,                  1.036,                 1.3861,                0.93116,                 1.0124,                0.69689,                0.53155,                0.56797,                0.36122,                 1.3293,                0.95073,                  1.199,                 1.4613,                   1.13,                 1.1697,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.1595,                0.79858,                 1.0348,                 1.3912,                 0.9271,                 1.0083,                 0.6939,                0.54074,                0.56723,                0.36111,                 1.3291,                0.95128,                 1.1978,                 1.4623,                 1.1318,                 1.1693,               0.002872,               0.002872,               0.002872
                    147,                 1.1485,                0.78561,                 1.0331,                 1.3795,                0.91422,                 1.0099,                0.70241,                0.53787,                 0.5684,                0.36151,                 1.3282,                0.94983,                 1.1965,                 1.4601,                 1.1359,                 1.1676,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.1666,                 0.8003,                 1.0367,                 1.4009,                0.93769,                 1.0111,                0.69785,                0.54192,                0.56996,                0.36317,                 1.3273,                0.94867,                 1.1958,                 1.4596,                 1.1279,                 1.1669,               0.002773,               0.002773,               0.002773
                    149,                 1.1463,                0.79015,                 1.0372,                  1.373,                0.92232,                 1.0122,                0.69824,                0.54358,                0.57098,                0.36391,                 1.3265,                0.94702,                 1.1949,                 1.4588,                 1.1194,                  1.166,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.1394,                0.76968,                 1.0265,                 1.3636,                0.88792,                 1.0017,                0.69808,                0.54152,                0.57137,                0.36414,                  1.325,                0.94585,                 1.1942,                 1.4582,                 1.1156,                  1.166,               0.002674,               0.002674,               0.002674
                    151,                 1.1637,                0.78881,                 1.0329,                 1.3877,                0.90633,                  1.008,                0.70265,                0.54469,                0.57212,                0.36443,                 1.3252,                0.94615,                 1.1946,                 1.4581,                 1.1191,                 1.1665,              0.0026245,              0.0026245,              0.0026245
                    152,                 1.1383,                0.77464,                 1.0275,                  1.371,                0.90008,                 1.0017,                0.70311,                 0.5426,                0.57269,                 0.3646,                 1.3245,                0.94422,                 1.1946,                 1.4575,                 1.1178,                  1.167,               0.002575,               0.002575,               0.002575
                    153,                 1.1414,                0.77326,                 1.0227,                  1.379,                0.89964,                 1.0014,                0.70635,                0.54033,                0.57405,                0.36507,                 1.3247,                 0.9448,                 1.1945,                 1.4578,                 1.1226,                 1.1674,              0.0025255,              0.0025255,              0.0025255
                    154,                 1.1431,                0.77153,                 1.0327,                 1.3737,                0.89159,                 1.0081,                0.70919,                0.53611,                0.57348,                0.36457,                 1.3244,                0.94394,                 1.1944,                 1.4574,                 1.1243,                 1.1672,               0.002476,               0.002476,               0.002476
                    155,                 1.1435,                0.77934,                 1.0327,                  1.374,                0.91602,                 1.0105,                0.70084,                0.54059,                0.57259,                0.36412,                 1.3255,                0.94333,                 1.1947,                 1.4586,                  1.123,                 1.1676,              0.0024265,              0.0024265,              0.0024265
                    156,                 1.1344,                0.76683,                 1.0254,                 1.3576,                0.89001,                 1.0023,                0.70427,                 0.5453,                0.57313,                0.36385,                 1.3258,                0.94474,                 1.1946,                 1.4597,                 1.1241,                 1.1683,               0.002377,               0.002377,               0.002377
                    157,                 1.1362,                0.77477,                 1.0353,                 1.3659,                0.89796,                 1.0152,                0.63454,                0.54391,                0.57239,                0.36358,                 1.3258,                0.94534,                 1.1946,                  1.459,                 1.1308,                 1.1679,              0.0023275,              0.0023275,              0.0023275
                    158,                 1.1402,                0.77345,                 1.0229,                 1.3694,                0.90257,                 1.0018,                0.63649,                0.54673,                0.57356,                 0.3642,                 1.3259,                 0.9456,                  1.195,                 1.4592,                 1.1309,                 1.1686,               0.002278,               0.002278,               0.002278
                    159,                 1.1425,                0.76762,                 1.0255,                 1.3757,                0.88596,                0.99937,                0.63559,                0.54974,                0.57492,                0.36495,                 1.3263,                0.94584,                 1.1954,                 1.4601,                 1.1309,                 1.1693,              0.0022285,              0.0022285,              0.0022285
                    160,                 1.1373,                0.77355,                 1.0238,                 1.3709,                0.90414,                  1.002,                0.64369,                0.54403,                0.57524,                0.36494,                 1.3268,                0.94692,                 1.1958,                 1.4607,                 1.1326,                   1.17,               0.002179,               0.002179,               0.002179
                    161,                 1.1287,                0.75492,                 1.0251,                 1.3661,                 0.8784,                0.99972,                0.66001,                0.53086,                0.57535,                 0.3647,                 1.3271,                0.94742,                  1.196,                 1.4611,                 1.1333,                 1.1698,              0.0021295,              0.0021295,              0.0021295
                    162,                 1.1313,                0.76228,                 1.0287,                 1.3638,                0.88562,                 1.0061,                0.64404,                0.54029,                0.57677,                0.36529,                 1.3268,                0.94748,                 1.1958,                 1.4607,                 1.1337,                 1.1699,                0.00208,                0.00208,                0.00208
                    163,                  1.129,                0.76522,                  1.022,                 1.3682,                0.88494,                 1.0014,                0.63897,                0.54177,                0.57874,                0.36622,                 1.3267,                0.94659,                 1.1957,                 1.4613,                  1.132,                 1.1703,              0.0020305,              0.0020305,              0.0020305
                    164,                 1.1165,                0.75061,                 1.0153,                 1.3457,                0.86566,                0.99489,                0.62992,                0.54644,                0.57879,                0.36534,                 1.3267,                0.94673,                 1.1958,                 1.4614,                 1.1329,                 1.1701,               0.001981,               0.001981,               0.001981
                    165,                 1.1309,                  0.768,                 1.0225,                 1.3634,                0.88122,                 1.0008,                0.64129,                0.54451,                0.57957,                0.36569,                 1.3271,                0.94727,                  1.196,                 1.4618,                 1.1335,                 1.1704,              0.0019315,              0.0019315,              0.0019315
                    166,                 1.1401,                0.76705,                 1.0274,                 1.3652,                  0.889,                 1.0033,                0.64501,                0.54483,                0.58016,                0.36564,                 1.3274,                0.94694,                  1.196,                 1.4621,                  1.132,                 1.1704,               0.001882,               0.001882,               0.001882
                    167,                 1.1273,                0.75189,                 1.0146,                 1.3633,                0.87262,                0.99148,                 0.6421,                0.54503,                0.57962,                0.36578,                 1.3275,                0.94634,                  1.196,                 1.4625,                 1.1299,                 1.1704,              0.0018325,              0.0018325,              0.0018325
                    168,                  1.113,                0.75191,                  1.018,                 1.3461,                0.87388,                 0.9983,                0.63316,                 0.5493,                0.57978,                0.36593,                 1.3273,                0.94563,                 1.1959,                 1.4617,                 1.1283,                 1.1703,               0.001783,               0.001783,               0.001783
                    169,                 1.1152,                0.75583,                 1.0194,                 1.3573,                0.88846,                0.99822,                0.64109,                 0.5458,                0.57984,                0.36575,                  1.327,                0.94514,                 1.1959,                 1.4607,                 1.1269,                 1.1698,              0.0017335,              0.0017335,              0.0017335
                    170,                 1.1175,                0.74597,                 1.0057,                 1.3455,                0.85597,                0.98404,                 0.6396,                0.54678,                0.58094,                0.36672,                  1.327,                0.94545,                 1.1959,                  1.462,                 1.1263,                 1.1701,               0.001684,               0.001684,               0.001684
                    171,                 1.1172,                0.75202,                  1.015,                 1.3507,                0.87897,                0.99207,                0.64296,                0.54627,                0.58108,                0.36745,                 1.3266,                0.94504,                 1.1955,                 1.4605,                 1.1276,                 1.1688,              0.0016345,              0.0016345,              0.0016345
                    172,                 1.1097,                0.75015,                 1.0169,                 1.3362,                0.86084,                0.99305,                0.64835,                0.54459,                0.58126,                0.36777,                 1.3261,                0.94473,                 1.1949,                 1.4598,                 1.1261,                 1.1683,               0.001585,               0.001585,               0.001585
                    173,                 1.1154,                0.74903,                 1.0183,                 1.3444,                0.87533,                0.99713,                0.64267,                0.54673,                 0.5833,                0.36855,                 1.3263,                0.94486,                 1.1948,                   1.46,                 1.1264,                 1.1682,              0.0015355,              0.0015355,              0.0015355
                    174,                 1.1118,                0.74135,                 1.0168,                 1.3523,                0.85929,                0.99399,                 0.6481,                0.55058,                0.58304,                0.36875,                  1.326,                0.94473,                 1.1945,                 1.4599,                 1.1249,                 1.1683,               0.001486,               0.001486,               0.001486
                    175,                 1.1117,                0.74799,                 1.0119,                 1.3437,                0.86686,                0.99109,                0.64475,                  0.548,                0.58174,                0.36811,                 1.3256,                0.94477,                 1.1943,                   1.46,                 1.1244,                 1.1683,              0.0014365,              0.0014365,              0.0014365
                    176,                 1.1125,                0.75298,                 1.0092,                 1.3539,                0.86308,                0.98609,                0.65484,                0.54813,                0.58187,                0.36787,                 1.3254,                0.94501,                 1.1942,                 1.4599,                 1.1242,                 1.1685,               0.001387,               0.001387,               0.001387
                    177,                  1.098,                0.72951,                 1.0095,                 1.3247,                0.84247,                0.99067,                0.65378,                0.55064,                0.58227,                0.36807,                 1.3251,                0.94502,                 1.1941,                 1.4594,                 1.1255,                 1.1683,              0.0013375,              0.0013375,              0.0013375
                    178,                 1.0921,                0.72936,                 1.0064,                 1.3244,                0.84213,                0.98608,                 0.6483,                 0.5525,                  0.582,                0.36754,                 1.3251,                0.94498,                 1.1941,                 1.4596,                 1.1254,                 1.1687,               0.001288,               0.001288,               0.001288
                    179,                 1.0945,                 0.7312,                 1.0118,                  1.318,                0.84314,                0.99248,                0.64646,                0.55233,                0.58306,                0.36794,                 1.3247,                0.94444,                 1.1939,                 1.4589,                 1.1248,                 1.1686,              0.0012385,              0.0012385,              0.0012385
                    180,                 1.0936,                0.73899,                 1.0089,                 1.3316,                0.85775,                0.98856,                0.64875,                0.55239,                0.58323,                 0.3677,                 1.3246,                0.94418,                 1.1938,                 1.4585,                  1.125,                 1.1686,               0.001189,               0.001189,               0.001189
                    181,                  1.088,                0.72344,                 1.0077,                 1.3211,                0.83301,                0.98703,                0.65152,                0.55309,                0.58353,                0.36761,                 1.3247,                0.94458,                 1.1938,                 1.4583,                 1.1266,                 1.1684,              0.0011395,              0.0011395,              0.0011395
                    182,                   1.11,                0.72947,                 1.0073,                 1.3362,                 0.8353,                0.98476,                 0.6535,                0.55306,                0.58383,                0.36754,                 1.3249,                0.94448,                 1.1939,                 1.4584,                 1.1258,                 1.1685,                0.00109,                0.00109,                0.00109
                    183,                 1.1013,                0.73377,                 1.0079,                 1.3346,                0.84805,                0.98759,                0.65748,                  0.551,                0.58429,                0.36796,                  1.325,                0.94433,                 1.1939,                 1.4588,                 1.1246,                 1.1687,              0.0010405,              0.0010405,              0.0010405
                    184,                 1.0861,                 0.7196,                 1.0026,                 1.3197,                0.83176,                0.98321,                0.65299,                0.55282,                0.58448,                0.36806,                 1.3249,                0.94429,                 1.1939,                 1.4588,                 1.1245,                 1.1686,               0.000991,               0.000991,               0.000991
                    185,                 1.0863,                0.71938,                 1.0081,                 1.3136,                   0.83,                0.98782,                0.64812,                0.55396,                0.58505,                0.36823,                 1.3248,                0.94434,                 1.1938,                 1.4587,                 1.1251,                 1.1687,              0.0009415,              0.0009415,              0.0009415
                    186,                 1.0868,                0.72594,                 1.0091,                 1.3124,                0.83755,                0.99025,                   0.65,                0.55397,                0.58604,                0.36867,                 1.3248,                 0.9441,                 1.1939,                 1.4587,                 1.1241,                 1.1687,               0.000892,               0.000892,               0.000892
                    187,                 1.0805,                0.72064,                 1.0054,                 1.3173,                0.84399,                0.98553,                0.65281,                0.54999,                0.58675,                0.36903,                  1.325,                0.94423,                  1.194,                 1.4588,                  1.124,                 1.1686,              0.0008425,              0.0008425,              0.0008425
                    188,                 1.0766,                0.71029,                 1.0013,                  1.316,                0.82935,                0.98106,                0.65372,                0.54975,                 0.5868,                0.36896,                 1.3253,                0.94424,                 1.1942,                 1.4591,                  1.124,                 1.1687,               0.000793,               0.000793,               0.000793
                    189,                 1.0753,                 0.7172,                 1.0052,                 1.3074,                0.82605,                0.98761,                0.65032,                0.55049,                0.58749,                0.36933,                 1.3256,                0.94445,                 1.1944,                 1.4593,                 1.1245,                 1.1687,              0.0007435,              0.0007435,              0.0007435
                    190,                 1.0741,                0.70959,                 1.0031,                 1.2965,                0.81018,                0.98446,                0.72328,                0.54825,                 0.5882,                0.37002,                 1.3257,                0.94496,                 1.1943,                 1.4593,                 1.1255,                 1.1689,               0.000694,               0.000694,               0.000694
                    191,                  1.049,                0.70891,                 1.0077,                 1.2509,                0.78119,                0.99302,                0.72238,                0.54745,                 0.5884,                   0.37,                 1.3258,                0.94478,                 1.1945,                  1.459,                 1.1251,                 1.1691,              0.0006445,              0.0006445,              0.0006445
                    192,                 1.0366,                0.69748,                  1.009,                 1.2287,                0.77226,                0.99558,                0.72923,                0.54354,                0.58847,                   0.37,                 1.3258,                0.94465,                 1.1945,                 1.4594,                 1.1237,                 1.1694,               0.000595,               0.000595,               0.000595
                    193,                 1.0266,                0.67041,                  1.001,                 1.2151,                0.73934,                0.99019,                0.72967,                0.54254,                0.58855,                0.37005,                  1.326,                0.94465,                 1.1947,                 1.4597,                 1.1234,                 1.1692,              0.0005455,              0.0005455,              0.0005455
                    194,                 1.0342,                0.67507,                 1.0055,                 1.2244,                0.74747,                 0.9925,                0.74035,                0.53796,                  0.589,                0.37027,                 1.3262,                 0.9445,                 1.1948,                 1.4595,                 1.1234,                 1.1694,               0.000496,               0.000496,               0.000496
                    195,                 1.0291,                 0.6848,                 1.0079,                 1.2234,                0.76311,                0.99399,                0.74378,                 0.5368,                0.58925,                0.37055,                 1.3263,                0.94436,                 1.1949,                 1.4595,                 1.1228,                 1.1694,              0.0004465,              0.0004465,              0.0004465
                    196,                 1.0276,                0.67936,                 1.0096,                 1.2219,                  0.755,                0.99577,                 0.7404,                0.53742,                0.58973,                0.37068,                 1.3264,                0.94414,                  1.195,                 1.4595,                 1.1218,                 1.1695,               0.000397,               0.000397,               0.000397
                    197,                 1.0224,                0.67762,                0.99883,                 1.2113,                0.73878,                0.98679,                0.73915,                0.53913,                0.58995,                0.37076,                 1.3267,                0.94428,                 1.1953,                 1.4597,                 1.1216,                 1.1698,              0.0003475,              0.0003475,              0.0003475
                    198,                 1.0302,                0.67402,                   1.01,                 1.2202,                0.74342,                0.98849,                0.75183,                0.53345,                0.58944,                0.37105,                  1.327,                0.94443,                 1.1954,                   1.46,                 1.1212,                 1.1699,               0.000298,               0.000298,               0.000298
                    199,                  1.008,                0.65934,                0.99627,                 1.2018,                0.73211,                0.98432,                0.75096,                0.53378,                0.58928,                0.37111,                 1.3272,                0.94443,                 1.1956,                 1.4601,                 1.1209,                 1.1699,              0.0002485,              0.0002485,              0.0002485
                    200,                 1.0089,                0.66287,                0.99242,                 1.1966,                0.72198,                0.98175,                0.74578,                0.53568,                 0.5896,                0.37106,                 1.3274,                0.94462,                 1.1957,                 1.4604,                 1.1203,                   1.17,               0.000199,               0.000199,               0.000199
