                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                 1.3126,                0.96079,                 1.0756,                0.70299,                 0.5353,                 0.5633,                0.34862,                 1.3814,                 1.0193,                 1.1843,               0.005842,               0.005842,               0.005842
                     86,                 1.2928,                 0.9565,                 1.0675,                0.70709,                0.51762,                0.56551,                0.35129,                 1.3715,                 1.0166,                 1.1789,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.2753,                0.91988,                 1.0667,                0.71217,                0.52062,                0.55868,                0.34878,                 1.3665,                 1.0227,                 1.1781,               0.005743,               0.005743,               0.005743
                     88,                  1.297,                0.94647,                 1.0787,                0.71534,                  0.514,                0.57163,                0.35477,                  1.367,                 1.0042,                 1.1783,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.2956,                0.93699,                 1.0737,                 0.6839,                 0.5322,                0.56606,                0.35205,                 1.3697,                 1.0067,                 1.1768,               0.005644,               0.005644,               0.005644
                     90,                 1.2836,                0.93379,                 1.0667,                0.67006,                0.53914,                0.56959,                0.35502,                 1.3639,                 1.0069,                 1.1732,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.2796,                0.92204,                 1.0744,                0.65824,                0.54778,                0.56771,                0.35547,                 1.3676,                 1.0062,                 1.1731,               0.005545,               0.005545,               0.005545
                     92,                 1.2834,                0.93177,                 1.0708,                0.69124,                0.54162,                0.57264,                0.35819,                 1.3687,                 1.0047,                 1.1741,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.2867,                 0.9289,                 1.0724,                0.72616,                0.53436,                0.57898,                0.36404,                   1.36,                0.99416,                  1.172,               0.005446,               0.005446,               0.005446
                     94,                  1.282,                0.93378,                 1.0747,                0.70778,                0.54587,                0.57872,                 0.3615,                 1.3625,                  1.005,                 1.1731,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.2722,                0.91371,                 1.0651,                0.69169,                0.55368,                0.57886,                0.36251,                 1.3609,                0.98799,                 1.1698,               0.005347,               0.005347,               0.005347
                     96,                 1.2784,                0.91441,                 1.0672,                0.71775,                 0.5438,                0.57147,                0.35441,                 1.3612,                0.98577,                 1.1715,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.2634,                0.90875,                 1.0659,                0.69626,                0.54816,                0.56664,                0.35327,                 1.3569,                0.99282,                   1.17,               0.005248,               0.005248,               0.005248
                     98,                 1.2705,                0.90297,                 1.0582,                0.63646,                0.55005,                0.57789,                0.36201,                 1.3544,                0.98766,                 1.1683,              0.0051985,              0.0051985,              0.0051985
                     99,                  1.255,                0.90366,                 1.0562,                0.73243,                0.52898,                 0.5762,                0.36184,                 1.3538,                0.99627,                 1.1668,               0.005149,               0.005149,               0.005149
                    100,                 1.2697,                0.90957,                 1.0652,                  0.649,                0.55155,                0.58006,                0.36302,                 1.3583,                 1.0108,                 1.1698,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.2526,                0.89272,                 1.0519,                0.62944,                0.55422,                0.57793,                0.36297,                 1.3534,                0.99519,                 1.1669,                0.00505,                0.00505,                0.00505
                    102,                 1.2658,                0.91462,                 1.0576,                0.64556,                0.55207,                0.57586,                0.36166,                 1.3505,                0.98831,                 1.1656,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.2508,                0.90097,                 1.0527,                0.64591,                0.55079,                0.57483,                0.36067,                 1.3495,                0.99726,                 1.1664,               0.004951,               0.004951,               0.004951
                    104,                  1.241,                0.90152,                 1.0506,                0.72173,                0.53528,                0.57114,                0.35964,                 1.3502,                0.98896,                 1.1671,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.2476,                0.87944,                 1.0585,                0.71274,                0.55006,                0.57673,                0.36593,                 1.3481,                0.98445,                 1.1642,               0.004852,               0.004852,               0.004852
                    106,                 1.2461,                0.87533,                 1.0521,                0.65015,                0.54353,                0.57556,                0.36363,                   1.35,                0.98969,                 1.1645,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.2537,                0.87383,                 1.0485,                0.65999,                0.53653,                 0.5763,                0.36403,                 1.3463,                0.98621,                 1.1641,               0.004753,               0.004753,               0.004753
                    108,                 1.2427,                0.89354,                  1.061,                 0.6499,                0.54177,                0.57845,                 0.3674,                 1.3458,                 0.9855,                 1.1623,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.2523,                0.87599,                 1.0541,                0.64074,                0.55802,                0.57421,                0.36425,                 1.3461,                0.98899,                 1.1621,               0.004654,               0.004654,               0.004654
                    110,                 1.2498,                0.88285,                 1.0579,                0.64698,                0.53443,                0.57077,                0.36319,                 1.3444,                 0.9902,                  1.161,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.2431,                0.87483,                 1.0493,                 0.7298,                0.52509,                0.57189,                0.36397,                 1.3452,                0.98882,                 1.1593,               0.004555,               0.004555,               0.004555
                    112,                 1.2379,                 0.8824,                 1.0477,                0.71273,                0.53815,                0.57442,                 0.3634,                 1.3441,                0.98517,                 1.1574,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.2318,                0.86796,                 1.0439,                0.72189,                0.53404,                0.57509,                0.36378,                 1.3411,                0.97894,                 1.1587,               0.004456,               0.004456,               0.004456
                    114,                 1.2397,                0.86165,                 1.0493,                 0.7101,                0.54672,                0.58092,                0.36578,                 1.3463,                0.97811,                 1.1612,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.2266,                0.84801,                 1.0394,                0.64481,                 0.5516,                0.58196,                0.36731,                 1.3442,                0.97804,                 1.1607,               0.004357,               0.004357,               0.004357
                    116,                 1.2188,                0.85791,                 1.0377,                0.64707,                0.54856,                0.58141,                 0.3683,                 1.3422,                0.97845,                  1.159,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.2017,                0.84778,                 1.0421,                0.63239,                0.55426,                0.58118,                0.36772,                 1.3388,                0.97163,                 1.1567,               0.004258,               0.004258,               0.004258
                    118,                 1.2321,                 0.8665,                 1.0453,                0.63914,                0.53998,                0.57955,                0.36711,                 1.3393,                0.97318,                 1.1565,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.2148,                0.83894,                  1.037,                0.62962,                0.55207,                0.57714,                0.36507,                 1.3399,                0.98005,                 1.1572,               0.004159,               0.004159,               0.004159
                    120,                 1.2398,                0.87366,                 1.0443,                0.62508,                0.55462,                0.57663,                0.36531,                 1.3388,                0.97476,                 1.1566,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.2174,                0.84103,                 1.0312,                0.64035,                0.54862,                0.57611,                 0.3648,                  1.341,                  0.975,                 1.1573,                0.00406,                0.00406,                0.00406
                    122,                 1.2086,                0.83968,                 1.0338,                0.71351,                0.54439,                0.57509,                 0.3648,                 1.3404,                0.97294,                 1.1579,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.2071,                0.84408,                 1.0338,                0.71991,                0.54554,                0.58049,                0.36882,                 1.3365,                0.96464,                 1.1547,               0.003961,               0.003961,               0.003961
                    124,                 1.2171,                0.85124,                 1.0315,                0.64921,                0.55499,                0.58233,                0.37156,                 1.3372,                0.96375,                 1.1552,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.1959,                0.82543,                 1.0266,                0.63659,                0.56021,                0.58092,                0.37077,                 1.3362,                0.96375,                 1.1544,               0.003862,               0.003862,               0.003862
                    126,                 1.2159,                0.83266,                 1.0362,                0.63728,                0.56051,                0.57734,                0.36984,                 1.3357,                0.96071,                 1.1542,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.2097,                0.84002,                 1.0342,                0.65451,                0.54875,                0.57735,                0.36978,                 1.3367,                0.96232,                 1.1546,               0.003763,               0.003763,               0.003763
                    128,                 1.2054,                0.83129,                 1.0277,                0.65029,                0.55165,                 0.5795,                0.37233,                 1.3372,                0.96084,                 1.1549,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.1879,                0.82866,                 1.0339,                0.63959,                0.55606,                0.57891,                0.37222,                 1.3358,                 0.9569,                 1.1543,               0.003664,               0.003664,               0.003664
                    130,                 1.1822,                 0.8165,                 1.0151,                0.63574,                0.55442,                0.57859,                0.37091,                 1.3371,                0.95826,                 1.1539,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.1991,                0.81263,                 1.0176,                0.64235,                0.55224,                 0.5797,                0.37122,                 1.3386,                0.95987,                 1.1542,               0.003565,               0.003565,               0.003565
                    132,                 1.2075,                0.82752,                 1.0277,                0.63758,                 0.5555,                0.58193,                0.37236,                 1.3386,                0.95909,                 1.1538,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.1832,                0.80636,                  1.021,                0.64917,                 0.5471,                 0.5823,                0.37163,                 1.3402,                0.96086,                 1.1549,               0.003466,               0.003466,               0.003466
                    134,                 1.1718,                0.82102,                 1.0215,                0.71427,                0.54642,                0.58246,                0.37271,                 1.3377,                0.96031,                 1.1529,              0.0034165,              0.0034165,              0.0034165
