                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     71,                 1.3293,                0.99496,                 1.1029,                0.56048,                0.58761,                 0.5726,                0.34188,                 1.3919,                 1.0121,                 1.2097,              0.0065845,              0.0065845,              0.0065845
                     72,                  1.326,                0.98227,                 1.1028,                0.72058,                0.51385,                0.56828,                0.34864,                 1.3824,                  1.015,                 1.2053,               0.006535,               0.006535,               0.006535
                     73,                 1.3121,                 0.9685,                 1.1007,                0.61962,                0.53138,                0.56018,                0.34474,                 1.3844,                0.99859,                  1.204,              0.0064855,              0.0064855,              0.0064855
                     74,                 1.2939,                0.97326,                 1.0974,                0.62871,                0.52408,                0.56524,                 0.3487,                 1.3746,                0.99444,                 1.2035,               0.006436,               0.006436,               0.006436
                     75,                 1.3115,                0.97145,                 1.0926,                0.63388,                0.52977,                0.56791,                0.34973,                 1.3793,                0.99274,                 1.2038,              0.0063865,              0.0063865,              0.0063865
                     76,                 1.2997,                0.95312,                 1.0907,                0.68598,                0.54269,                0.56509,                0.34634,                 1.3747,                 1.0177,                 1.1965,               0.006337,               0.006337,               0.006337
                     77,                 1.2968,                0.94667,                 1.0885,                0.63535,                0.51068,                0.57391,                0.34713,                 1.3719,                 1.0149,                 1.1951,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.2914,                0.95047,                 1.0933,                 0.5951,                0.53175,                0.56555,                0.34653,                  1.375,                 1.0008,                 1.2002,               0.006238,               0.006238,               0.006238
                     79,                    1.3,                0.95737,                 1.0924,                0.69152,                  0.543,                0.57322,                0.35489,                  1.363,                0.98361,                 1.1944,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.2889,                0.94241,                 1.0924,                0.69971,                0.53805,                0.57511,                  0.352,                 1.3672,                0.99026,                 1.1961,               0.006139,               0.006139,               0.006139
                     81,                 1.2895,                0.95519,                 1.0885,                0.68102,                0.54483,                0.57422,                0.35423,                 1.3622,                 0.9767,                  1.192,              0.0060895,              0.0060895,              0.0060895
                     82,                  1.279,                0.94368,                 1.0787,                0.72239,                0.53988,                0.57831,                0.35637,                 1.3609,                0.97773,                 1.1885,                0.00604,                0.00604,                0.00604
                     83,                 1.2865,                0.94678,                 1.0907,                0.62576,                0.54146,                0.57987,                0.35282,                 1.3657,                0.98649,                 1.1926,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.2744,                0.93566,                 1.0837,                0.70549,                0.54717,                0.58235,                0.35498,                 1.3716,                0.97925,                 1.1959,               0.005941,               0.005941,               0.005941
                     85,                 1.2699,                0.93339,                 1.0745,                0.71757,                0.51831,                0.57878,                0.35514,                 1.3691,                0.97701,                 1.1948,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.2802,                0.93819,                 1.0858,                 0.6189,                0.58004,                0.59911,                0.36489,                 1.3624,                 0.9697,                 1.1941,               0.005842,               0.005842,               0.005842
                     87,                 1.2712,                0.91739,                 1.0727,                0.70493,                0.54855,                0.59089,                 0.3599,                 1.3651,                0.96854,                 1.1923,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.2575,                0.92556,                 1.0798,                0.71899,                0.55087,                0.59014,                0.36207,                 1.3647,                0.97203,                 1.1916,               0.005743,               0.005743,               0.005743
                     89,                 1.2695,                0.89966,                  1.073,                0.70321,                0.55668,                0.58402,                0.35953,                 1.3586,                0.97506,                 1.1909,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.2574,                0.90991,                 1.0686,                0.74637,                0.53283,                0.58817,                0.36495,                 1.3554,                0.97769,                 1.1907,               0.005644,               0.005644,               0.005644
                     91,                 1.2768,                0.92479,                 1.0762,                0.73565,                0.54165,                0.59014,                0.36367,                 1.3532,                0.96243,                 1.1865,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.2562,                0.90762,                 1.0615,                0.70682,                0.56186,                0.58871,                0.36287,                 1.3521,                0.96309,                 1.1858,               0.005545,               0.005545,               0.005545
                     93,                 1.2551,                    0.9,                  1.069,                0.75394,                0.54047,                0.59197,                0.36589,                 1.3524,                0.96644,                 1.1866,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.2463,                0.89064,                 1.0634,                0.68072,                0.53685,                0.59219,                0.36697,                 1.3522,                0.96931,                  1.186,               0.005446,               0.005446,               0.005446
                     95,                 1.2612,                0.89619,                 1.0631,                0.65164,                0.56673,                0.60475,                0.37469,                 1.3504,                0.95425,                 1.1847,              0.0053965,              0.0053965,              0.0053965
