               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  85,            0.054648,            0.034164,           0.0068194,             0.65076,             0.45643,              0.4915,             0.26089,            0.048338,            0.066338,           0.0087354,            0.005842,            0.005842,            0.005842
                  86,            0.053934,            0.034254,           0.0068057,             0.58724,              0.4667,              0.5039,              0.2655,            0.048226,            0.065857,           0.0083705,           0.0057925,           0.0057925,           0.0057925
                  87,            0.053934,            0.034123,           0.0065608,             0.67137,             0.44813,             0.49327,             0.25907,            0.048348,            0.065738,           0.0085854,            0.005743,            0.005743,            0.005743
                  88,            0.053933,            0.033982,           0.0066572,             0.66394,             0.46099,             0.49493,             0.25945,            0.048599,            0.066466,           0.0087043,           0.0056935,           0.0056935,           0.0056935
                  89,            0.054514,            0.033674,           0.0064566,              0.7112,              0.4546,             0.50272,             0.26671,            0.048021,            0.066039,           0.0082472,            0.005644,            0.005644,            0.005644
                  90,            0.054042,             0.03371,            0.006776,             0.71066,             0.46193,             0.50363,             0.26913,            0.047973,            0.065791,           0.0082882,           0.0055945,           0.0055945,           0.0055945
                  91,            0.054062,             0.03368,           0.0066613,              0.7067,             0.45686,             0.50307,             0.26859,            0.047997,            0.066226,           0.0084991,            0.005545,            0.005545,            0.005545
                  92,            0.053292,            0.033731,           0.0067538,             0.65336,             0.46398,             0.50154,              0.2669,             0.04798,             0.06642,           0.0088209,           0.0054955,           0.0054955,           0.0054955
                  93,            0.053832,            0.033565,           0.0064022,              0.6547,              0.4721,             0.50335,             0.27142,            0.047905,            0.065869,           0.0087379,            0.005446,            0.005446,            0.005446
                  94,            0.053686,            0.033808,           0.0061121,             0.66397,             0.47842,             0.50353,             0.26784,              0.0478,            0.065481,            0.008369,           0.0053965,           0.0053965,           0.0053965
                  95,            0.052682,            0.034574,           0.0062234,             0.66075,             0.46974,             0.49971,             0.26674,             0.04776,             0.06547,           0.0083841,            0.005347,            0.005347,            0.005347
                  96,            0.053689,            0.033352,           0.0060725,              0.6953,             0.46512,             0.50993,             0.27105,            0.047474,            0.065632,           0.0082469,           0.0052975,           0.0052975,           0.0052975
                  97,            0.052573,             0.03336,           0.0057961,             0.65398,             0.48605,             0.51161,             0.27228,            0.047332,            0.065108,           0.0080408,            0.005248,            0.005248,            0.005248
                  98,            0.053154,            0.033281,           0.0058473,             0.68333,             0.47508,             0.51577,             0.27575,            0.047461,            0.065073,           0.0080466,           0.0051985,           0.0051985,           0.0051985
                  99,            0.053003,            0.033197,           0.0058938,             0.65937,             0.48695,             0.51174,              0.2722,            0.047669,            0.065262,           0.0082409,            0.005149,            0.005149,            0.005149
                 100,            0.052157,            0.032989,           0.0059284,             0.67134,             0.47506,             0.50892,             0.27315,            0.047459,            0.065631,           0.0084815,           0.0050995,           0.0050995,           0.0050995
                 101,            0.053039,            0.033473,           0.0060167,             0.65255,             0.46507,             0.50414,             0.27106,            0.047243,            0.065509,           0.0084266,             0.00505,             0.00505,             0.00505
                 102,            0.052792,            0.033354,           0.0061172,             0.67398,              0.4783,             0.50928,             0.27136,            0.047227,            0.065375,           0.0082245,           0.0050005,           0.0050005,           0.0050005
                 103,            0.052047,            0.032844,           0.0055897,             0.64011,             0.48914,             0.51473,             0.27655,            0.047022,            0.065039,           0.0082018,            0.004951,            0.004951,            0.004951
                 104,            0.052098,            0.033166,           0.0054472,             0.66465,             0.48537,             0.51626,             0.27662,            0.047024,            0.065223,           0.0083066,           0.0049015,           0.0049015,           0.0049015
                 105,            0.051968,            0.032992,           0.0054448,             0.65584,             0.49843,             0.51987,             0.27861,            0.046931,            0.065185,           0.0082012,            0.004852,            0.004852,            0.004852
