                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                  1.351,                0.99371,                 1.1204,                0.66981,                 0.5107,                0.55038,                0.33564,                 1.3857,                 1.0291,                 1.2104,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.3411,                0.99767,                 1.1145,                0.70845,                0.49678,                0.54385,                0.33198,                 1.3835,                 1.0257,                 1.2114,               0.006634,               0.006634,               0.006634
                     70,                 1.3477,                0.99277,                 1.1093,                0.65328,                0.51729,                0.55069,                0.33555,                 1.3912,                 1.0248,                 1.2127,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.3229,                0.98945,                 1.1082,                0.63361,                0.52007,                0.53694,                0.32901,                 1.3822,                 1.0481,                 1.2076,               0.006535,               0.006535,               0.006535
                     72,                  1.316,                0.97464,                 1.1017,                0.66299,                0.52091,                0.55471,                0.34048,                 1.3728,                 1.0263,                  1.206,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.3227,                0.98359,                 1.1113,                0.68853,                0.52625,                0.55521,                0.33879,                 1.3773,                 1.0095,                 1.2059,               0.006436,               0.006436,               0.006436
                     74,                 1.3303,                0.98068,                 1.1051,                0.66339,                0.52313,                0.55996,                0.33845,                 1.3879,                 1.0258,                 1.2116,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.3257,                0.96814,                 1.1047,                0.57715,                0.55569,                0.56111,                 0.3437,                 1.3763,                 1.0265,                 1.2033,               0.006337,               0.006337,               0.006337
                     76,                 1.3167,                0.96362,                 1.0999,                0.71011,                 0.5229,                0.56788,                0.35258,                  1.375,                 1.0032,                 1.2031,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.3229,                 0.9664,                 1.1045,                   0.71,                0.50882,                0.56588,                0.34555,                 1.3758,                 1.0175,                 1.2016,               0.006238,               0.006238,               0.006238
                     78,                 1.3287,                0.97543,                 1.1085,                0.68336,                0.50596,                0.56258,                0.34239,                 1.3788,                  1.012,                 1.2079,              0.0061885,              0.0061885,              0.0061885
                     79,                  1.296,                0.94958,                 1.0904,                0.61518,                0.55883,                 0.5701,                0.35255,                  1.371,                 1.0103,                 1.2004,               0.006139,               0.006139,               0.006139
                     80,                 1.3174,                0.95446,                  1.095,                0.56477,                 0.5735,                0.56556,                0.35236,                  1.362,                 1.0108,                  1.198,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.3189,                0.96331,                 1.1022,                0.58279,                 0.5578,                0.56678,                0.35017,                 1.3647,                 1.0125,                 1.2001,                0.00604,                0.00604,                0.00604
                     82,                 1.2874,                0.93302,                  1.086,                0.56235,                0.58723,                0.56598,                0.34966,                 1.3573,                0.99326,                  1.195,              0.0059905,              0.0059905,              0.0059905
                     83,                  1.282,                0.93944,                  1.091,                0.67131,                0.53831,                0.56762,                0.34993,                 1.3631,                0.97831,                 1.1978,               0.005941,               0.005941,               0.005941
                     84,                 1.2978,                0.95228,                 1.0926,                 0.6876,                0.52286,                0.56087,                0.34396,                 1.3692,                  0.989,                 1.2017,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.2984,                0.94247,                  1.085,                0.65761,                0.53552,                0.56895,                0.35154,                 1.3651,                0.99841,                 1.2029,               0.005842,               0.005842,               0.005842
                     86,                 1.2796,                0.92637,                 1.0767,                0.58852,                0.57283,                0.58238,                0.35867,                 1.3594,                0.98627,                 1.1976,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.2591,                 0.8965,                 1.0746,                0.61767,                0.58298,                0.58774,                0.36126,                 1.3562,                0.99061,                 1.1956,               0.005743,               0.005743,               0.005743
                     88,                 1.2744,                0.92225,                 1.0794,                0.67514,                 0.5433,                0.57892,                 0.3584,                 1.3521,                0.97279,                 1.1916,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.2766,                0.92211,                 1.0801,                0.66613,                0.54907,                0.58052,                0.35926,                 1.3565,                0.98292,                 1.1934,               0.005644,               0.005644,               0.005644
                     90,                  1.273,                0.91647,                  1.077,                0.60436,                0.58413,                0.59847,                0.37127,                  1.348,                0.98277,                 1.1896,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.2617,                0.90271,                 1.0821,                0.57363,                0.59869,                0.58952,                0.36496,                 1.3554,                0.98309,                 1.1949,               0.005545,               0.005545,               0.005545
                     92,                  1.267,                0.91041,                 1.0772,                0.69573,                0.52906,                0.59066,                0.36463,                 1.3582,                0.97234,                  1.195,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.2685,                0.91016,                 1.0781,                 0.5802,                0.59427,                0.58806,                0.36502,                 1.3514,                0.97427,                 1.1933,               0.005446,               0.005446,               0.005446
                     94,                  1.265,                0.91077,                 1.0814,                0.68073,                0.53294,                0.57308,                0.35342,                 1.3501,                0.97254,                 1.1921,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.2513,                0.89325,                 1.0714,                0.70202,                0.54117,                0.58807,                0.36457,                 1.3512,                0.96618,                 1.1917,               0.005347,               0.005347,               0.005347
                     96,                 1.2673,                0.89956,                 1.0763,                0.59272,                0.53638,                 0.5824,                0.36263,                 1.3463,                0.96313,                 1.1887,              0.0052975,              0.0052975,              0.0052975
                     97,                  1.248,                0.90306,                 1.0737,                0.69576,                0.53476,                  0.574,                0.36236,                 1.3421,                 0.9623,                 1.1869,               0.005248,               0.005248,               0.005248
                     98,                  1.257,                0.88863,                 1.0666,                0.68358,                0.54848,                0.58397,                0.36482,                  1.342,                0.95466,                 1.1863,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.2411,                 0.8901,                 1.0647,                0.70614,                0.53983,                0.58079,                0.36207,                  1.342,                0.95476,                 1.1848,               0.005149,               0.005149,               0.005149
                    100,                 1.2546,                 0.8939,                 1.0722,                0.69394,                0.53183,                0.58737,                0.36745,                 1.3468,                0.96755,                 1.1873,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.2385,                0.88142,                 1.0591,                0.68865,                0.54842,                0.57912,                0.36391,                 1.3432,                0.95884,                  1.185,                0.00505,                0.00505,                0.00505
                    102,                 1.2583,                0.89617,                 1.0685,                0.63283,                0.58491,                0.60041,                 0.3736,                 1.3417,                0.96195,                 1.1846,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.2363,                0.88066,                 1.0606,                0.69125,                0.55642,                0.59443,                0.37172,                 1.3403,                0.96753,                 1.1842,               0.004951,               0.004951,               0.004951
                    104,                 1.2338,                0.87915,                 1.0593,                0.59448,                 0.5911,                0.58474,                0.36552,                 1.3408,                0.96319,                 1.1859,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.2324,                0.86851,                 1.0657,                  0.614,                  0.594,                0.59118,                0.36744,                 1.3389,                0.97157,                 1.1856,               0.004852,               0.004852,               0.004852
                    106,                 1.2327,                0.86052,                 1.0587,                0.67284,                0.57946,                0.59691,                0.36922,                 1.3419,                0.96856,                 1.1831,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.2419,                0.86087,                  1.058,                 0.5729,                0.59924,                0.58252,                0.36369,                  1.341,                0.96973,                 1.1839,               0.004753,               0.004753,               0.004753
                    108,                 1.2314,                0.88457,                 1.0692,                0.61249,                0.58547,                0.59045,                0.36926,                 1.3414,                0.97027,                 1.1843,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.2348,                0.85471,                  1.059,                0.60425,                0.60341,                0.59301,                0.36705,                 1.3419,                0.96691,                 1.1854,               0.004654,               0.004654,               0.004654
                    110,                 1.2322,                0.86355,                 1.0644,                0.68517,                0.54865,                0.59797,                0.36902,                 1.3431,                0.96631,                 1.1841,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.2286,                0.85581,                 1.0565,                0.70572,                0.54915,                0.59596,                0.37181,                 1.3374,                0.95393,                 1.1822,               0.004555,               0.004555,               0.004555
                    112,                 1.2291,                0.86617,                 1.0565,                0.71445,                0.54093,                0.59354,                0.37138,                 1.3349,                0.95032,                 1.1811,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.2194,                 0.8518,                 1.0505,                0.68452,                0.55343,                0.59268,                0.37282,                 1.3361,                0.95341,                 1.1804,               0.004456,               0.004456,               0.004456
                    114,                 1.2264,                 0.8403,                 1.0534,                 0.7096,                0.55357,                  0.598,                0.37386,                 1.3345,                0.95098,                 1.1792,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.2157,                0.83358,                 1.0473,                0.70523,                 0.5546,                 0.6007,                0.37581,                 1.3357,                0.95291,                 1.1799,               0.004357,               0.004357,               0.004357
                    116,                 1.2086,                0.84374,                 1.0461,                0.60004,                0.58088,                 0.5969,                0.37428,                 1.3312,                0.95268,                  1.176,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.1926,                0.83308,                  1.051,                0.63954,                0.56108,                0.59372,                0.37363,                 1.3312,                0.94671,                 1.1751,               0.004258,               0.004258,               0.004258
                    118,                 1.2154,                0.84602,                 1.0516,                0.64127,                0.56359,                0.59159,                 0.3694,                 1.3309,                0.94427,                 1.1761,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.2068,                0.82636,                  1.048,                0.67016,                0.57381,                 0.5947,                0.37302,                  1.331,                0.94629,                 1.1764,               0.004159,               0.004159,               0.004159
                    120,                 1.2313,                0.85591,                 1.0555,                 0.7169,                0.54539,                 0.5975,                0.37372,                 1.3277,                0.93737,                 1.1759,              0.0041095,              0.0041095,              0.0041095
                    121,                  1.202,                0.82509,                 1.0379,                0.69749,                0.56785,                0.59451,                0.37584,                 1.3272,                0.93663,                 1.1745,                0.00406,                0.00406,                0.00406
                    122,                 1.1967,                0.82267,                 1.0415,                0.63144,                0.61327,                0.60565,                0.38146,                 1.3313,                0.93546,                 1.1783,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.1933,                0.82653,                 1.0414,                0.63556,                0.60553,                0.60887,                0.38109,                 1.3311,                0.93554,                 1.1774,               0.003961,               0.003961,               0.003961
                    124,                 1.2056,                0.83914,                 1.0392,                0.71062,                0.56364,                0.61485,                0.38275,                 1.3304,                0.93669,                  1.177,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.1841,                0.81042,                 1.0354,                0.72234,                0.55219,                0.61039,                0.38102,                  1.328,                0.93285,                 1.1749,               0.003862,               0.003862,               0.003862
                    126,                 1.2034,                0.81247,                 1.0422,                0.70772,                0.55915,                0.60084,                0.37704,                 1.3296,                0.93522,                  1.176,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.1989,                 0.8227,                 1.0436,                0.70675,                0.56281,                0.59849,                0.37675,                 1.3291,                0.93726,                 1.1763,               0.003763,               0.003763,               0.003763
                    128,                 1.1936,                0.82026,                 1.0344,                0.69993,                0.56183,                0.60215,                0.37709,                 1.3299,                0.93819,                 1.1752,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.1823,                0.81371,                 1.0421,                0.70885,                0.55352,                0.60024,                0.37734,                 1.3287,                0.93728,                  1.174,               0.003664,               0.003664,               0.003664
                    130,                 1.1705,                 0.8035,                 1.0237,                0.70497,                0.56558,                0.59857,                0.37764,                 1.3288,                0.93892,                 1.1749,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.1858,                0.79643,                 1.0241,                0.69443,                0.56643,                0.59662,                0.37625,                 1.3308,                0.94282,                 1.1763,               0.003565,               0.003565,               0.003565
                    132,                 1.1924,                0.81036,                 1.0334,                0.68885,                0.57159,                0.61256,                0.38289,                 1.3301,                0.94141,                 1.1755,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.1712,                0.79482,                 1.0279,                0.63363,                 0.6032,                0.61998,                0.38671,                 1.3298,                0.94308,                 1.1759,               0.003466,               0.003466,               0.003466
                    134,                 1.1611,                 0.7931,                 1.0274,                0.63815,                0.59672,                0.61507,                0.38278,                 1.3294,                0.94337,                  1.174,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.1833,                0.80768,                 1.0375,                0.61846,                0.60459,                0.60842,                0.38069,                 1.3293,                0.94401,                 1.1736,               0.003367,               0.003367,               0.003367
