               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  62,            0.051218,            0.037206,            0.004942,             0.57306,             0.58639,             0.57403,             0.34335,            0.047645,            0.060497,           0.0079886,           0.0069805,           0.0069805,           0.0069805
                  63,            0.051924,            0.037747,           0.0048624,             0.62328,             0.54286,             0.57448,             0.34606,            0.047808,            0.059887,           0.0080633,            0.006931,            0.006931,            0.006931
                  64,            0.050257,            0.036708,           0.0048758,             0.62428,             0.57054,             0.57973,             0.34656,            0.047197,            0.059468,           0.0076201,           0.0068815,           0.0068815,           0.0068815
                  65,            0.050399,            0.036118,           0.0046565,             0.67173,             0.55013,             0.58572,             0.35236,            0.047208,            0.059451,           0.0077491,            0.006832,            0.006832,            0.006832
                  66,            0.050192,            0.037068,           0.0051289,             0.62597,             0.57669,               0.581,             0.34989,            0.047424,            0.060397,           0.0075339,           0.0067825,           0.0067825,           0.0067825
                  67,            0.049901,            0.036353,           0.0045984,             0.63919,             0.56489,             0.58466,             0.35051,            0.047029,            0.059355,           0.0075272,            0.006733,            0.006733,            0.006733
                  68,            0.049845,            0.036293,           0.0045182,             0.65033,             0.55848,             0.58741,             0.35072,            0.046663,            0.059536,           0.0070028,           0.0066835,           0.0066835,           0.0066835
                  69,            0.049276,            0.036873,           0.0045369,             0.73113,             0.56894,             0.60051,             0.36228,             0.04686,            0.059507,           0.0068873,            0.006634,            0.006634,            0.006634
                  70,            0.050093,             0.03618,           0.0044878,             0.63512,             0.56702,             0.58884,             0.35575,            0.046774,            0.060012,           0.0073725,           0.0065845,           0.0065845,           0.0065845
                  71,            0.049195,            0.035549,           0.0043507,             0.62416,             0.57578,             0.58416,             0.35225,            0.046613,            0.059801,           0.0076132,            0.006535,            0.006535,            0.006535
                  72,            0.048722,             0.03523,           0.0041611,             0.62243,             0.57569,             0.59679,             0.36167,            0.046489,            0.059739,           0.0071264,           0.0064855,           0.0064855,           0.0064855
                  73,            0.049851,            0.036004,           0.0043262,             0.66342,             0.56712,             0.60495,             0.36455,            0.046036,            0.059654,           0.0080307,            0.006436,            0.006436,            0.006436
                  74,            0.049131,            0.034916,           0.0041638,             0.66782,             0.55609,             0.59537,             0.36226,            0.046418,            0.059713,           0.0078341,           0.0063865,           0.0063865,           0.0063865
                  75,            0.049032,            0.036282,           0.0040672,              0.6143,             0.58298,             0.58711,             0.35558,            0.046432,            0.060367,           0.0075343,            0.006337,            0.006337,            0.006337
                  76,            0.048646,            0.036214,            0.004055,             0.65033,             0.56076,             0.59565,             0.35958,            0.046246,            0.059442,           0.0075774,           0.0062875,           0.0062875,           0.0062875
                  77,            0.048427,            0.035348,           0.0041541,             0.63906,             0.55354,              0.5898,             0.35537,            0.045951,            0.059814,           0.0076687,            0.006238,            0.006238,            0.006238
                  78,            0.047909,            0.034257,           0.0042911,             0.61922,             0.59022,             0.60354,             0.36462,            0.046078,            0.059748,           0.0069032,           0.0061885,           0.0061885,           0.0061885
                  79,            0.047824,            0.035462,           0.0044191,             0.60026,             0.57849,             0.59032,             0.36018,            0.045879,            0.059687,           0.0076138,            0.006139,            0.006139,            0.006139
                  80,            0.047947,            0.035643,           0.0039033,             0.59993,             0.59453,             0.59761,              0.3651,            0.046149,            0.059251,           0.0072148,           0.0060895,           0.0060895,           0.0060895
                  81,            0.047488,            0.034688,            0.003861,             0.70254,             0.55002,             0.59601,             0.36264,             0.04597,             0.05987,           0.0071068,             0.00604,             0.00604,             0.00604
                  82,            0.047415,            0.033507,           0.0039594,             0.66336,              0.5735,             0.59746,             0.36356,            0.046225,            0.060439,           0.0073898,           0.0059905,           0.0059905,           0.0059905
                  83,            0.047489,            0.035367,           0.0037808,             0.62521,             0.57136,              0.5894,             0.35724,             0.04593,             0.05996,            0.007603,            0.005941,            0.005941,            0.005941
                  84,            0.047344,            0.034449,            0.003744,             0.63552,             0.57418,             0.59373,             0.36037,            0.045651,            0.060002,           0.0072652,           0.0058915,           0.0058915,           0.0058915
                  85,            0.047543,            0.036124,           0.0035307,             0.60878,             0.58848,              0.6044,              0.3716,            0.045822,             0.06043,            0.007556,            0.005842,            0.005842,            0.005842
                  86,            0.046957,            0.034593,           0.0036599,             0.62728,             0.58789,             0.59665,             0.36489,            0.045803,            0.060412,           0.0071307,           0.0057925,           0.0057925,           0.0057925
                  87,            0.046468,            0.032761,           0.0038708,             0.63942,             0.58046,             0.59456,             0.36537,             0.04574,            0.060344,           0.0073127,            0.005743,            0.005743,            0.005743
                  88,            0.046953,            0.035121,           0.0035204,             0.62531,             0.60244,             0.60425,             0.37152,            0.045547,            0.060135,           0.0070141,           0.0056935,           0.0056935,           0.0056935
                  89,            0.046546,            0.035232,           0.0036162,             0.65239,             0.57967,             0.60195,              0.3678,            0.045565,            0.059711,           0.0072221,            0.005644,            0.005644,            0.005644
                  90,             0.04691,            0.035448,           0.0035707,             0.65208,             0.57623,             0.59585,             0.36536,            0.045408,            0.059987,           0.0070233,           0.0055945,           0.0055945,           0.0055945
                  91,             0.04629,             0.03359,            0.003588,             0.62724,             0.61394,             0.60381,             0.36945,            0.045998,            0.060203,           0.0070001,            0.005545,            0.005545,            0.005545
                  92,            0.046554,            0.034807,           0.0035214,             0.67142,             0.56879,               0.603,              0.3722,            0.045726,            0.060517,           0.0069122,           0.0054955,           0.0054955,           0.0054955
                  93,            0.045955,            0.033744,            0.003417,             0.62251,             0.60319,             0.59931,              0.3682,            0.045647,            0.060424,           0.0074728,            0.005446,            0.005446,            0.005446
                  94,            0.046177,            0.035318,            0.003345,             0.62309,             0.58534,             0.59937,               0.368,            0.045481,            0.060202,           0.0074814,           0.0053965,           0.0053965,           0.0053965
                  95,            0.045668,            0.034543,           0.0032471,             0.63582,             0.57665,               0.601,             0.37098,            0.045248,            0.060726,           0.0076687,            0.005347,            0.005347,            0.005347
                  96,            0.045409,            0.033492,           0.0033667,             0.59777,             0.60787,             0.59737,              0.3692,            0.045396,            0.061364,           0.0073159,           0.0052975,           0.0052975,           0.0052975
                  97,            0.045311,            0.033326,           0.0031259,             0.66091,             0.57882,             0.60158,             0.37096,            0.045098,             0.06032,           0.0072315,            0.005248,            0.005248,            0.005248
                  98,            0.045862,            0.033658,           0.0031944,             0.65096,             0.58344,             0.60436,             0.37227,            0.045177,            0.060296,           0.0069958,           0.0051985,           0.0051985,           0.0051985
                  99,            0.044933,            0.032116,           0.0030546,             0.62637,             0.59816,             0.60375,             0.37658,            0.045234,            0.060313,           0.0069683,            0.005149,            0.005149,            0.005149
                 100,            0.045185,            0.033993,           0.0029872,             0.63229,             0.59045,             0.60032,             0.37531,            0.045279,            0.060041,           0.0069515,           0.0050995,           0.0050995,           0.0050995
                 101,            0.045365,            0.034302,           0.0030752,             0.62232,             0.60396,             0.59813,             0.37219,            0.045457,            0.060369,           0.0070733,             0.00505,             0.00505,             0.00505
                 102,            0.044455,            0.032854,           0.0033646,             0.65062,             0.56682,             0.59707,             0.37495,            0.045302,              0.0611,            0.006951,           0.0050005,           0.0050005,           0.0050005
                 103,            0.044597,            0.032428,           0.0031076,             0.63524,              0.5885,             0.60538,             0.37618,            0.045517,             0.06087,           0.0070389,            0.004951,            0.004951,            0.004951
                 104,            0.044067,             0.03182,           0.0030346,             0.66029,             0.57581,             0.60505,             0.37745,            0.045265,            0.060659,           0.0068752,           0.0049015,           0.0049015,           0.0049015
                 105,            0.045013,            0.032727,           0.0030186,             0.62311,             0.60945,             0.61002,             0.37748,            0.045338,            0.060916,           0.0067721,            0.004852,            0.004852,            0.004852
                 106,            0.044718,            0.033375,           0.0029411,             0.62953,             0.60381,             0.60972,             0.37762,            0.045298,            0.060667,           0.0068488,           0.0048025,           0.0048025,           0.0048025
                 107,            0.044638,            0.035141,            0.002968,             0.64498,             0.59639,             0.61336,             0.37942,            0.045126,            0.060666,           0.0068252,            0.004753,            0.004753,            0.004753
                 108,            0.044804,            0.033062,           0.0028241,             0.63994,             0.61004,             0.61493,             0.38147,            0.045108,            0.060334,           0.0069207,           0.0047035,           0.0047035,           0.0047035
                 109,            0.044514,            0.032338,            0.003053,             0.65039,             0.60702,             0.61732,             0.38099,            0.044889,            0.060809,           0.0068739,            0.004654,            0.004654,            0.004654
                 110,            0.043968,            0.032386,           0.0029088,             0.64299,             0.60815,             0.61527,             0.37963,            0.044659,            0.060587,           0.0067825,           0.0046045,           0.0046045,           0.0046045
                 111,            0.043925,            0.032693,            0.002879,             0.66036,             0.59837,             0.61405,             0.37984,             0.04472,              0.0611,           0.0067766,            0.004555,            0.004555,            0.004555
                 112,            0.044458,            0.032755,            0.002913,             0.63317,               0.616,             0.61405,              0.3801,            0.044882,            0.061253,           0.0067576,           0.0045055,           0.0045055,           0.0045055
                 113,             0.04369,            0.032568,           0.0026979,             0.62629,             0.61149,             0.60963,             0.37873,            0.044878,            0.061519,           0.0069034,            0.004456,            0.004456,            0.004456
                 114,            0.044092,            0.032756,           0.0028077,             0.62502,             0.61181,             0.60607,             0.37632,            0.044808,            0.061434,           0.0068516,           0.0044065,           0.0044065,           0.0044065
                 115,            0.043341,            0.031259,           0.0028616,             0.62468,              0.6059,             0.60374,             0.37691,            0.044846,              0.0615,           0.0068745,            0.004357,            0.004357,            0.004357
                 116,            0.042367,            0.032149,           0.0028098,             0.64327,             0.59071,             0.60931,             0.38141,            0.044922,            0.061878,           0.0070803,           0.0043075,           0.0043075,           0.0043075
                 117,            0.042741,            0.031561,           0.0025881,             0.66644,             0.57111,             0.61001,             0.38378,            0.045054,            0.061965,           0.0070704,            0.004258,            0.004258,            0.004258
                 118,             0.04303,             0.03137,           0.0027069,             0.64124,             0.57873,             0.60487,              0.3817,            0.045105,            0.062187,           0.0071421,           0.0042085,           0.0042085,           0.0042085
                 119,            0.042961,            0.031588,           0.0025929,             0.63135,             0.59344,             0.60059,             0.37869,            0.045067,            0.062092,           0.0069655,            0.004159,            0.004159,            0.004159
                 120,            0.042657,            0.031018,           0.0025771,             0.63218,             0.58299,             0.60196,             0.37888,            0.045046,            0.062161,           0.0070087,           0.0041095,           0.0041095,           0.0041095
                 121,            0.043004,             0.03147,           0.0026227,             0.66645,             0.57052,             0.60303,             0.37887,              0.0449,            0.062022,           0.0069172,             0.00406,             0.00406,             0.00406
                 122,            0.042444,            0.031305,           0.0027027,             0.64443,              0.5949,             0.60483,               0.379,            0.045023,            0.061666,           0.0067632,           0.0040105,           0.0040105,           0.0040105
                 123,            0.042919,            0.030427,           0.0027147,             0.64428,             0.58352,             0.60034,             0.37781,             0.04509,            0.061713,            0.006721,            0.003961,            0.003961,            0.003961
                 124,            0.042736,            0.031097,           0.0026663,             0.64408,             0.58904,             0.60289,             0.37856,             0.04503,            0.061804,           0.0067087,           0.0039115,           0.0039115,           0.0039115
                 125,            0.042873,            0.031651,           0.0026625,              0.6571,             0.58493,             0.60406,             0.37894,            0.045133,             0.06189,           0.0067726,            0.003862,            0.003862,            0.003862
                 126,            0.042563,            0.031062,           0.0027377,             0.64436,             0.60662,             0.61113,             0.38253,            0.045141,            0.061972,           0.0068145,           0.0038125,           0.0038125,           0.0038125
                 127,             0.04143,             0.03017,           0.0025638,             0.65343,             0.58728,             0.61236,             0.38468,            0.045148,             0.06197,           0.0067849,            0.003763,            0.003763,            0.003763
                 128,            0.042207,            0.031501,           0.0026514,             0.68221,              0.5815,             0.61646,             0.38643,             0.04512,              0.0621,           0.0069062,           0.0037135,           0.0037135,           0.0037135
                 129,            0.041724,            0.030889,           0.0024642,              0.6845,             0.58328,             0.61944,             0.38724,            0.045153,            0.062151,           0.0069931,            0.003664,            0.003664,            0.003664
                 130,            0.041429,             0.03027,           0.0023972,             0.66342,              0.6056,             0.61986,             0.38594,            0.045166,            0.062204,           0.0069926,           0.0036145,           0.0036145,           0.0036145
                 131,            0.041768,            0.030614,           0.0025738,              0.6467,             0.61014,             0.61721,             0.38489,            0.045099,            0.062183,           0.0067808,            0.003565,            0.003565,            0.003565
                 132,            0.041463,            0.030744,           0.0022952,             0.69404,             0.57325,             0.61478,             0.38392,            0.045129,            0.062259,           0.0067258,           0.0035155,           0.0035155,           0.0035155
                 133,             0.04125,            0.029741,           0.0024824,             0.68531,             0.58049,             0.61284,             0.38447,            0.045089,            0.062202,           0.0067175,            0.003466,            0.003466,            0.003466
                 134,            0.040848,            0.030436,           0.0024444,             0.64695,             0.60377,             0.61119,             0.38538,            0.045102,            0.062238,           0.0066847,           0.0034165,           0.0034165,           0.0034165
                 135,            0.041546,            0.030163,           0.0022275,             0.66422,             0.59863,             0.61258,             0.38558,            0.045134,            0.062432,           0.0066918,            0.003367,            0.003367,            0.003367
                 136,            0.040794,            0.030144,           0.0022528,             0.67525,             0.59053,             0.61315,             0.38593,            0.045248,            0.062638,           0.0067406,           0.0033175,           0.0033175,           0.0033175
                 137,            0.041298,            0.030402,           0.0023543,             0.67906,             0.59471,             0.61246,             0.38775,            0.045238,            0.062639,           0.0066747,            0.003268,            0.003268,            0.003268
                 138,             0.04032,            0.029176,           0.0023876,             0.68901,             0.59214,             0.61278,             0.38726,            0.045294,            0.062601,           0.0066765,           0.0032185,           0.0032185,           0.0032185
                 139,            0.041108,            0.030592,           0.0022778,             0.69431,             0.59079,             0.61272,             0.38688,            0.045285,            0.062572,           0.0066679,            0.003169,            0.003169,            0.003169
                 140,            0.041698,            0.030504,           0.0023462,             0.69225,             0.58659,             0.61353,             0.38595,            0.045166,             0.06249,           0.0066306,           0.0031195,           0.0031195,           0.0031195
                 141,            0.041205,            0.030477,           0.0022855,             0.68135,             0.58452,             0.60959,             0.38553,            0.045143,            0.062565,           0.0065722,             0.00307,             0.00307,             0.00307
                 142,            0.040291,            0.028843,           0.0022723,             0.67745,             0.59183,               0.612,             0.38552,            0.045154,            0.062678,           0.0066187,           0.0030205,           0.0030205,           0.0030205
                 143,            0.040843,            0.030255,           0.0021828,              0.6751,             0.59476,             0.61303,             0.38543,            0.045174,            0.062747,           0.0066563,            0.002971,            0.002971,            0.002971
                 144,            0.040524,            0.029998,           0.0021941,             0.69264,             0.58719,             0.61464,             0.38622,            0.045258,            0.062785,           0.0067242,           0.0029215,           0.0029215,           0.0029215
                 145,            0.039949,            0.029868,           0.0021629,             0.69806,             0.58746,             0.61691,             0.38898,            0.045313,            0.062854,           0.0067835,            0.002872,            0.002872,            0.002872
                 146,            0.040115,            0.029185,           0.0021594,             0.69897,             0.59171,             0.61731,             0.38953,            0.045321,            0.062977,           0.0067718,           0.0028225,           0.0028225,           0.0028225
                 147,            0.040246,            0.030106,           0.0021061,             0.70233,             0.58941,             0.61794,             0.38998,            0.045365,            0.063003,            0.006814,            0.002773,            0.002773,            0.002773
                 148,            0.039354,            0.028388,           0.0022095,             0.69152,             0.59041,              0.6177,              0.3904,            0.045392,            0.063169,           0.0068552,           0.0027235,           0.0027235,           0.0027235
                 149,            0.040227,            0.030034,            0.002017,             0.67996,             0.59646,             0.61825,             0.39143,            0.045391,            0.063184,           0.0068191,            0.002674,            0.002674,            0.002674
                 150,            0.040019,            0.030166,           0.0021707,             0.67901,             0.59573,             0.61684,             0.39105,            0.045429,            0.063192,           0.0068038,           0.0026245,           0.0026245,           0.0026245
                 151,            0.039602,            0.029785,           0.0021565,             0.68299,             0.59135,             0.61559,             0.38997,            0.045444,            0.063231,           0.0068585,            0.002575,            0.002575,            0.002575
                 152,            0.039316,            0.029029,           0.0020594,             0.67956,             0.59248,              0.6136,             0.38873,            0.045468,            0.063241,           0.0069169,           0.0025255,           0.0025255,           0.0025255
                 153,            0.039422,            0.028365,           0.0020598,             0.67973,             0.59213,             0.61223,             0.38809,            0.045435,            0.063233,           0.0069695,            0.002476,            0.002476,            0.002476
                 154,            0.039175,            0.028242,            0.002102,             0.68148,             0.59245,             0.61326,             0.38875,             0.04546,            0.063358,           0.0070169,           0.0024265,           0.0024265,           0.0024265
                 155,            0.038635,            0.027841,           0.0024328,             0.68613,             0.59063,             0.61347,             0.38807,            0.045499,            0.063343,           0.0069188,            0.002377,            0.002377,            0.002377
                 156,            0.039647,             0.02845,           0.0020483,             0.68945,             0.59241,             0.61197,             0.38711,            0.045524,            0.063393,           0.0069068,           0.0023275,           0.0023275,           0.0023275
                 157,            0.038834,            0.027792,           0.0019343,             0.68332,             0.59011,             0.61035,             0.38636,            0.045536,             0.06352,           0.0068809,            0.002278,            0.002278,            0.002278
                 158,            0.038731,             0.02817,           0.0018854,             0.68038,             0.58814,             0.61308,             0.38775,             0.04555,            0.063566,           0.0068793,           0.0022285,           0.0022285,           0.0022285
                 159,            0.038774,            0.027921,           0.0017806,             0.67696,             0.59151,             0.61158,             0.38823,            0.045552,            0.063607,           0.0068964,            0.002179,            0.002179,            0.002179
