                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    129,                0.35265,                0.82619,                 1.1066,                0.62867,                0.58727,                0.59005,                0.35998,                0.38254,                0.97284,                 1.2628,               0.003664,               0.003664,               0.003664
                    130,                0.34105,                0.82581,                 1.0927,                0.60648,                0.61091,                0.58739,                0.35948,                0.38201,                0.97217,                 1.2628,              0.0036145,              0.0036145,              0.0036145
                    131,                0.33599,                0.82054,                 1.0897,                0.62958,                0.57096,                0.58528,                0.35894,                0.38221,                0.97047,                 1.2628,               0.003565,               0.003565,               0.003565
                    132,                0.34999,                0.83153,                 1.1002,                0.61502,                0.56966,                0.58814,                0.36122,                0.38235,                0.96816,                 1.2617,              0.0035155,              0.0035155,              0.0035155
                    133,                0.33865,                 0.8139,                 1.0931,                0.60061,                0.60272,                0.59121,                 0.3619,                0.38232,                0.97023,                 1.2612,               0.003466,               0.003466,               0.003466
                    134,                0.33893,                0.81135,                 1.0922,                0.60109,                0.60515,                   0.59,                0.36177,                0.38257,                0.97383,                 1.2612,              0.0034165,              0.0034165,              0.0034165
                    135,                0.34853,                0.83257,                 1.1068,                0.60086,                0.60407,                0.59158,                0.36243,                0.38247,                0.97327,                 1.2614,               0.003367,               0.003367,               0.003367
                    136,                0.34142,                 0.8143,                 1.0954,                0.62566,                0.60561,                0.60037,                0.36598,                0.38316,                0.97225,                 1.2629,              0.0033175,              0.0033175,              0.0033175
                    137,                 0.3456,                0.81059,                 1.0949,                0.61922,                0.60442,                0.59982,                0.36649,                0.38278,                0.97356,                 1.2612,               0.003268,               0.003268,               0.003268
                    138,                0.34062,                0.81701,                  1.092,                0.60107,                0.60588,                0.58873,                0.36294,                0.38246,                0.97321,                 1.2606,              0.0032185,              0.0032185,              0.0032185
                    139,                0.34181,                0.81318,                 1.0906,                0.58321,                 0.6149,                0.58637,                0.36087,                0.38219,                 0.9758,                 1.2606,               0.003169,               0.003169,               0.003169
