               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,            0.053668,            0.039193,           0.0059814,             0.60662,             0.53442,             0.54325,             0.32197,            0.048688,              0.0598,           0.0085424,            0.007426,            0.007426,            0.007426
                  54,            0.053768,            0.038305,           0.0058392,             0.62449,             0.52855,             0.55218,             0.33076,            0.049214,            0.059806,           0.0086565,           0.0073765,           0.0073765,           0.0073765
                  55,            0.053156,            0.039443,           0.0058619,             0.61813,             0.53046,             0.55654,             0.32294,            0.048601,            0.060234,           0.0084372,            0.007327,            0.007327,            0.007327
                  56,            0.052118,            0.038224,           0.0055446,             0.56887,             0.53838,              0.5489,             0.32465,            0.048369,            0.060516,           0.0082322,           0.0072775,           0.0072775,           0.0072775
                  57,            0.052798,            0.038323,           0.0054012,             0.59558,             0.54028,             0.54084,             0.32182,            0.048358,            0.059866,           0.0084175,            0.007228,            0.007228,            0.007228
                  58,            0.052358,            0.038666,           0.0056118,             0.64411,              0.5148,             0.55843,             0.32984,             0.04861,            0.059701,           0.0078769,           0.0071785,           0.0071785,           0.0071785
                  59,             0.05296,            0.036797,           0.0057198,             0.64837,             0.52938,             0.56034,             0.33444,            0.048216,            0.060222,           0.0080301,            0.007129,            0.007129,            0.007129
                  60,            0.051292,            0.036892,           0.0054664,             0.72793,             0.53713,             0.58017,             0.33708,            0.047679,            0.060201,           0.0081843,           0.0070795,           0.0070795,           0.0070795
                  61,            0.051623,            0.038067,           0.0050146,             0.67524,             0.54073,             0.57253,             0.34679,            0.047518,            0.059758,           0.0076141,             0.00703,             0.00703,             0.00703
                  62,            0.051489,            0.037691,           0.0051146,             0.62568,             0.55761,             0.57522,             0.34806,            0.047503,            0.059588,           0.0083584,           0.0069805,           0.0069805,           0.0069805
                  63,            0.052304,             0.03802,           0.0050284,             0.71831,             0.51624,             0.56076,             0.33774,             0.04812,            0.060268,           0.0079819,            0.006931,            0.006931,            0.006931
                  64,            0.051041,             0.03726,           0.0053032,             0.68421,             0.54934,             0.56225,             0.33591,            0.047611,            0.060526,           0.0076112,           0.0068815,           0.0068815,           0.0068815
                  65,            0.051344,             0.03697,           0.0051969,             0.67644,             0.54347,             0.58136,             0.34745,            0.047249,            0.059717,           0.0074196,            0.006832,            0.006832,            0.006832
                  66,            0.050601,            0.037285,           0.0048945,              0.6121,              0.5697,             0.57495,             0.34682,            0.047499,            0.059422,           0.0082302,           0.0067825,           0.0067825,           0.0067825
                  67,            0.049895,            0.036635,           0.0045735,             0.81896,             0.52851,              0.5732,             0.34297,              0.0467,            0.059582,           0.0074769,            0.006733,            0.006733,            0.006733
                  68,             0.05025,            0.036416,           0.0045389,             0.64237,             0.55818,             0.57514,             0.34858,            0.046805,            0.059561,           0.0073383,           0.0066835,           0.0066835,           0.0066835
                  69,            0.049852,            0.037219,           0.0047178,             0.65872,             0.55782,             0.58251,             0.35485,            0.046757,            0.059442,            0.007331,            0.006634,            0.006634,            0.006634
                  70,            0.050608,            0.036517,           0.0046648,             0.62078,             0.56764,             0.58077,             0.35409,            0.047012,            0.059343,           0.0072882,           0.0065845,           0.0065845,           0.0065845
                  71,            0.049529,            0.036072,           0.0043884,             0.63273,             0.57773,             0.58706,             0.35166,            0.046739,            0.059866,           0.0068442,            0.006535,            0.006535,            0.006535
                  72,            0.049388,            0.035681,           0.0042721,             0.64544,             0.56534,             0.58576,             0.35456,            0.046751,            0.059964,           0.0072721,           0.0064855,           0.0064855,           0.0064855
                  73,            0.050043,            0.036346,           0.0043879,             0.70188,             0.56448,             0.58625,             0.35709,            0.046267,             0.05949,           0.0076643,            0.006436,            0.006436,            0.006436
