                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                 1.3328,                0.98628,                 1.1051,                0.71664,                0.52198,                0.56233,                0.34332,                    nan,                 1.0082,                  1.203,               0.006436,               0.006436,               0.006436
                     74,                 1.3334,                0.98223,                 1.0957,                0.70068,                0.50915,                0.55855,                0.34272,                    nan,                 1.0264,                 1.2038,              0.0063865,              0.0063865,              0.0063865
                     75,                  1.332,                0.96739,                 1.0964,                 0.6235,                0.51767,                0.55781,                 0.3416,                    nan,                 1.0249,                 1.1975,               0.006337,               0.006337,               0.006337
                     76,                 1.3186,                0.96862,                 1.0894,                0.64306,                0.51779,                0.56342,                0.34488,                    nan,                 1.0184,                 1.1999,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.3217,                0.96415,                  1.094,                0.62919,                0.51945,                0.56857,                0.34902,                    nan,                 1.0177,                  1.196,               0.006238,               0.006238,               0.006238
                     78,                 1.3272,                0.97114,                 1.1009,                0.62129,                0.51954,                0.55804,                0.34372,                    nan,                 1.0102,                  1.193,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.2969,                0.95157,                 1.0825,                0.65495,                0.51738,                0.56551,                 0.3466,                    nan,                 1.0084,                 1.1913,               0.006139,               0.006139,               0.006139
                     80,                 1.3288,                0.95972,                  1.091,                0.62453,                0.52994,                0.56728,                0.34863,                    nan,                 1.0101,                 1.1919,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.3248,                0.96839,                 1.0928,                0.69614,                0.53661,                0.57328,                0.34865,                    nan,                 1.0044,                 1.1874,                0.00604,                0.00604,                0.00604
                     82,                 1.2917,                0.93463,                 1.0796,                0.69283,                 0.5237,                0.56656,                0.34648,                    nan,                0.98651,                 1.1888,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.2859,                0.93542,                 1.0832,                0.70325,                0.52796,                0.56864,                0.34988,                    nan,                0.99397,                 1.1928,               0.005941,               0.005941,               0.005941
                     84,                 1.2939,                 0.9503,                 1.0813,                0.65832,                0.53033,                0.56594,                0.34425,                    nan,                  0.994,                 1.1925,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.3036,                0.94903,                 1.0752,                 0.7168,                0.52881,                0.57243,                0.35145,                    nan,                0.99586,                 1.1928,               0.005842,               0.005842,               0.005842
                     86,                 1.2807,                0.92456,                 1.0666,                0.70194,                0.53405,                0.57681,                0.35737,                    nan,                0.97756,                 1.1903,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.2621,                0.89709,                 1.0659,                 0.6561,                 0.5387,                0.58015,                0.35905,                    nan,                0.98843,                 1.1869,               0.005743,               0.005743,               0.005743
                     88,                 1.2827,                0.91728,                  1.073,                0.73154,                0.53646,                 0.5847,                  0.364,                    nan,                0.98249,                  1.189,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.2767,                0.91601,                 1.0703,                0.71983,                0.53137,                 0.5799,                0.35988,                    nan,                0.98033,                 1.1859,               0.005644,               0.005644,               0.005644
                     90,                 1.2736,                0.91373,                 1.0657,                0.70274,                0.53985,                0.57657,                0.35697,                    nan,                0.99157,                 1.1858,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.2628,                0.89234,                 1.0731,                0.66756,                0.53071,                0.57653,                 0.3567,                    nan,                0.97938,                 1.1854,               0.005545,               0.005545,               0.005545
                     92,                 1.2725,                 0.9122,                 1.0702,                0.69648,                 0.5302,                0.57065,                0.35517,                    nan,                0.98737,                 1.1915,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.2723,                0.90756,                 1.0686,                0.63704,                0.53208,                0.57445,                0.35779,                    nan,                 0.9792,                 1.1926,               0.005446,               0.005446,               0.005446
                     94,                 1.2637,                0.90643,                 1.0685,                0.63672,                0.53935,                0.57544,                0.35492,                    nan,                0.97551,                 1.1863,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.2551,                0.89944,                 1.0626,                0.63325,                0.55378,                0.58257,                0.35773,                    nan,                0.96356,                 1.1882,               0.005347,               0.005347,               0.005347
                     96,                 1.2662,                0.89589,                 1.0657,                0.65357,                0.54351,                0.58688,                0.36064,                    nan,                0.96032,                 1.1838,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.2494,                0.89037,                 1.0637,                0.64846,                0.54533,                0.58333,                0.35863,                    nan,                0.96328,                 1.1818,               0.005248,               0.005248,               0.005248
                     98,                 1.2569,                0.88372,                 1.0556,                0.64883,                 0.5564,                0.58947,                0.36164,                    nan,                0.96032,                 1.1818,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.2484,                0.88726,                  1.057,                 0.6662,                0.53351,                0.58731,                0.36126,                    nan,                0.96148,                 1.1812,               0.005149,               0.005149,               0.005149
                    100,                 1.2613,                 0.8953,                 1.0643,                0.66518,                0.53438,                0.58559,                 0.3593,                    nan,                0.97467,                 1.1866,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.2404,                0.87431,                 1.0512,                0.66595,                0.53029,                0.58572,                0.36434,                    nan,                0.96295,                 1.1814,                0.00505,                0.00505,                0.00505
                    102,                 1.2557,                0.89769,                 1.0571,                0.66351,                0.54486,                0.59476,                0.36817,                    nan,                0.95888,                 1.1814,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.2399,                0.87782,                 1.0509,                0.65178,                0.55271,                0.59509,                0.36937,                    nan,                 0.9584,                 1.1796,               0.004951,               0.004951,               0.004951
                    104,                 1.2315,                0.89076,                  1.048,                0.67123,                0.55411,                0.59562,                0.37017,                    nan,                0.95545,                 1.1752,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.2334,                0.86518,                 1.0568,                0.67478,                0.55738,                0.58947,                0.36586,                    nan,                0.96022,                 1.1761,               0.004852,               0.004852,               0.004852
                    106,                 1.2316,                 0.8556,                 1.0486,                0.62782,                0.55846,                0.58682,                0.36382,                    nan,                0.96481,                 1.1766,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.2411,                0.85762,                 1.0475,                 0.6308,                0.55635,                0.58305,                0.36236,                    nan,                0.95938,                 1.1756,               0.004753,               0.004753,               0.004753
                    108,                 1.2274,                0.87573,                 1.0575,                0.62492,                0.56048,                 0.5811,                0.36111,                    nan,                0.95962,                 1.1758,              0.0047035,              0.0047035,              0.0047035
