                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.2971,                0.75647,                  1.214,                0.95403,                0.68288,                0.76473,                 0.4845,                 1.2465,                  0.737,                 1.2608,               0.007822,               0.007822,               0.007822
                     46,                 1.2702,                0.73396,                 1.1731,                0.73424,                0.79171,                0.79623,                 0.5064,                 1.1951,                 0.6938,                 1.2587,              0.0077725,              0.0077725,              0.0077725
                     47,                  1.293,                 0.7613,                 1.1966,                0.76935,                0.76327,                0.78556,                0.52793,                 1.1977,                0.73375,                 1.2525,               0.007723,               0.007723,               0.007723
                     48,                 1.2846,                0.75605,                 1.1916,                0.68123,                0.76324,                0.78342,                0.51194,                 1.1897,                0.71393,                 1.2535,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.2545,                0.72971,                  1.189,                0.72844,                0.77282,                0.82822,                0.50996,                  1.184,                0.69199,                 1.2545,               0.007624,               0.007624,               0.007624
                     50,                 1.2475,                0.71166,                 1.1722,                0.74132,                 0.7511,                 0.7876,                 0.5118,                  1.183,                0.69694,                 1.2487,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.2463,                0.72003,                 1.1621,                0.82461,                0.79711,                0.84786,                0.54606,                 1.2045,                 0.6895,                 1.2574,               0.007525,               0.007525,               0.007525
                     52,                  1.271,                0.74359,                 1.1994,                0.71152,                0.81093,                0.83061,                0.54554,                 1.1878,                0.68111,                 1.2478,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.2344,                0.70642,                 1.1788,                0.85914,                0.75761,                0.82598,                0.53165,                 1.1727,                0.66959,                 1.2365,               0.007426,               0.007426,               0.007426
                     54,                 1.2157,                0.71877,                 1.1795,                0.79107,                0.76981,                0.81091,                 0.5196,                 1.2043,                0.69777,                  1.252,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.2083,                0.71448,                 1.1691,                0.82595,                 0.7673,                0.84925,                0.55228,                 1.1752,                 0.6835,                 1.2257,               0.007327,               0.007327,               0.007327
                     56,                 1.2244,                0.69639,                 1.1754,                0.78661,                 0.7907,                0.83706,                0.52528,                 1.2132,                0.67793,                 1.2492,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.2205,                0.69189,                 1.1595,                0.83617,                0.77214,                0.82851,                0.54678,                 1.1726,                0.66012,                 1.2322,               0.007228,               0.007228,               0.007228
                     58,                 1.2192,                0.68888,                 1.1538,                0.75938,                 0.8391,                0.83364,                0.54494,                 1.1662,                0.64162,                 1.2206,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.2008,                0.68078,                 1.1503,                0.69937,                0.78013,                0.78196,                0.52389,                 1.1585,                0.64212,                 1.2116,               0.007129,               0.007129,               0.007129
                     60,                 1.2259,                0.69686,                 1.1563,                0.88797,                0.75757,                0.83762,                0.53043,                 1.1955,                 0.6638,                 1.2594,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.2027,                0.68263,                 1.1486,                0.82617,                0.78967,                0.83336,                 0.5299,                 1.1687,                0.64546,                 1.2264,                0.00703,                0.00703,                0.00703
                     62,                 1.2015,                0.69305,                 1.1539,                0.76072,                0.76975,                 0.7649,                0.50832,                 1.1615,                0.65616,                 1.2244,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.2043,                0.67503,                 1.1478,                0.82175,                0.77197,                0.82607,                0.52725,                 1.1616,                0.64297,                 1.2212,               0.006931,               0.006931,               0.006931
