                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                   1.27,                0.90183,                 1.0498,                0.69858,                0.54433,                0.56256,                0.34954,                 1.3447,                 1.0206,                 1.1475,               0.005446,               0.005446,               0.005446
                     94,                 1.2599,                0.90596,                 1.0484,                0.69902,                 0.5376,                0.56917,                0.35194,                 1.3479,                 1.0174,                 1.1492,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.2659,                0.88517,                 1.0418,                0.68045,                0.55428,                0.56948,                0.35328,                 1.3471,                 1.0257,                 1.1471,               0.005347,               0.005347,               0.005347
                     96,                 1.2488,                0.87723,                 1.0456,                0.70626,                0.54695,                0.57126,                0.35711,                 1.3395,                  1.015,                 1.1438,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.2516,                0.87847,                 1.0418,                0.69486,                0.55511,                0.57541,                0.35659,                 1.3464,                 1.0141,                 1.1489,               0.005248,               0.005248,               0.005248
                     98,                 1.2357,                0.88118,                 1.0445,                 0.6973,                0.54077,                 0.5738,                0.35923,                 1.3471,                 1.0101,                 1.1469,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.2565,                0.88911,                 1.0473,                0.70836,                0.55097,                0.57292,                0.35652,                 1.3454,                 1.0069,                 1.1434,               0.005149,               0.005149,               0.005149
                    100,                 1.2387,                0.86179,                 1.0353,                0.63187,                0.54994,                0.57059,                0.35463,                 1.3451,                 1.0117,                 1.1449,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.2622,                0.86657,                 1.0385,                0.73255,                0.54236,                0.57778,                0.35959,                 1.3464,                 1.0124,                 1.1438,                0.00505,                0.00505,                0.00505
                    102,                 1.2239,                0.86043,                 1.0334,                0.71766,                0.55477,                0.58253,                 0.3626,                 1.3454,                  1.004,                 1.1416,              0.0050005,              0.0050005,              0.0050005
                    103,                  1.245,                0.88396,                 1.0417,                0.64864,                0.52703,                0.57484,                0.35702,                 1.3436,                 1.0059,                 1.1426,               0.004951,               0.004951,               0.004951
                    104,                 1.2201,                0.85498,                 1.0261,                0.63381,                0.54966,                0.57966,                0.36046,                 1.3414,                 1.0047,                  1.142,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.2375,                0.87843,                 1.0318,                0.64113,                0.55274,                0.57984,                0.36073,                 1.3428,                  1.001,                 1.1465,               0.004852,               0.004852,               0.004852
                    106,                 1.2283,                0.85306,                 1.0257,                0.71146,                0.54012,                0.57262,                0.35797,                 1.3444,                 1.0062,                 1.1476,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.2499,                0.87486,                 1.0321,                0.71685,                0.53663,                0.57066,                0.35673,                 1.3404,                  1.005,                 1.1464,               0.004753,               0.004753,               0.004753
                    108,                 1.2319,                0.86039,                 1.0369,                0.70737,                0.52526,                0.57431,                0.35887,                 1.3379,                 1.0063,                 1.1442,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.2193,                0.84371,                 1.0303,                0.69433,                0.54692,                0.57262,                0.35827,                 1.3354,                 1.0006,                 1.1439,               0.004654,               0.004654,               0.004654
                    110,                 1.2275,                0.85936,                 1.0343,                0.69215,                0.55746,                0.57601,                0.36119,                 1.3323,                0.99474,                 1.1423,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.2217,                0.84763,                 1.0302,                0.72799,                0.54662,                0.57322,                0.36086,                 1.3347,                0.99714,                 1.1413,               0.004555,               0.004555,               0.004555
                    112,                 1.2133,                0.83858,                 1.0308,                 0.7378,                 0.5369,                0.57534,                0.36105,                 1.3337,                 1.0038,                 1.1403,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.2121,                0.84397,                 1.0263,                0.74241,                0.54359,                0.57804,                0.36365,                 1.3332,                0.99817,                 1.1408,               0.004456,               0.004456,               0.004456
                    114,                 1.2147,                0.85118,                 1.0257,                0.70067,                0.55474,                0.57817,                0.36195,                 1.3339,                0.99844,                 1.1396,              0.0044065,              0.0044065,              0.0044065
