               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 100,            0.052303,            0.033013,           0.0053934,             0.69728,             0.46481,             0.50614,             0.27373,            0.047195,            0.066813,           0.0085065,           0.0050995,           0.0050995,           0.0050995
                 101,            0.052368,            0.032765,           0.0056798,             0.66485,             0.47954,             0.50337,             0.27474,            0.047205,            0.066791,           0.0085908,             0.00505,             0.00505,             0.00505
                 102,            0.052642,            0.032892,           0.0060629,             0.69179,             0.45483,             0.50191,             0.27379,            0.047136,              0.0667,           0.0085529,           0.0050005,           0.0050005,           0.0050005
                 103,             0.05175,            0.032499,           0.0053948,             0.68759,             0.46501,             0.50471,              0.2754,            0.047143,            0.066692,           0.0084873,            0.004951,            0.004951,            0.004951
                 104,            0.051815,            0.032817,           0.0051889,             0.71513,              0.4741,             0.51175,             0.27962,            0.047023,            0.066448,           0.0086203,           0.0049015,           0.0049015,           0.0049015
                 105,            0.052422,            0.032317,           0.0051787,             0.71215,              0.4766,             0.51571,             0.28163,            0.046943,            0.066413,           0.0086356,            0.004852,            0.004852,            0.004852
                 106,            0.052128,            0.032833,           0.0054314,             0.71609,             0.46073,             0.51416,             0.27841,            0.046969,            0.066546,           0.0085903,           0.0048025,           0.0048025,           0.0048025
                 107,            0.051908,             0.03447,           0.0059512,              0.7158,             0.46299,             0.50871,             0.27769,            0.046821,            0.066283,           0.0086566,            0.004753,            0.004753,            0.004753
                 108,            0.051988,            0.032283,           0.0055891,              0.7192,             0.46186,              0.5074,             0.27461,            0.046905,            0.066251,           0.0084457,           0.0047035,           0.0047035,           0.0047035
                 109,            0.052063,            0.032729,           0.0053541,             0.73708,             0.45967,             0.51346,             0.28013,            0.046718,            0.066154,           0.0084548,            0.004654,            0.004654,            0.004654
                 110,            0.051575,            0.032855,           0.0055262,             0.73315,             0.46526,             0.51638,             0.28067,            0.046609,            0.065805,           0.0085198,           0.0046045,           0.0046045,           0.0046045
                 111,            0.051052,            0.033175,             0.00518,             0.75432,             0.46487,             0.51775,             0.28048,            0.046521,             0.06574,           0.0082374,            0.004555,            0.004555,            0.004555
                 112,            0.051649,             0.03317,            0.005187,             0.74616,             0.46856,             0.51901,             0.28063,            0.046411,             0.06585,           0.0082366,           0.0045055,           0.0045055,           0.0045055
                 113,            0.051282,            0.032155,           0.0051559,              0.7446,             0.47746,                0.52,             0.28381,            0.046407,            0.065838,           0.0081887,            0.004456,            0.004456,            0.004456
